Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Country,Region,Latitude,Longitude,Elevation,Primary Volcano Type,Status
Tongariro,2.0,1870.0,4.0,0.0,1870.0,8.0,0.0,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1869.0,8.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1869.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1864.0,12.0,0.0,1865.0,1.0,0.0,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1863.0,0.0,0.0,1864.0,4.0,0.0,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1862.0,1.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,1.0,1859.0,4.0,21.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1857.0,2.0,0.0,1857.0,3.0,0.0,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1855.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1844.0,10.0,0.0,1845.0,1.0,0.0,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,2.0,1841.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,1.0,1839.0,2.0,0.0,1839.0,3.0,0.0,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,,1500.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,5.0,-550.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,5.0,-9350.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,5.0,-9450.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,5.0,-9650.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Tongariro,,-9850.0,0.0,0.0,,,,New Zealand,New Zealand to Fiji,-39.157,175.632,1978,Stratovolcano(es),
Torfajokull,2.0,1477.0,3.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,1170.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,3.0,870.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,3.0,150.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,-1150.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,-1550.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,-4550.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,-4850.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,-5050.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Torfajokull,,-6050.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,63.892,-19.122,1280,Stratovolcano,
Toshima,0.0,-4550.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",34.52,139.279,508,Stratovolcano,
Towada,5.0,915.0,8.0,17.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,4.0,-750.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,5.0,-4150.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,3.0,-5550.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,4.0,-6250.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,5.0,-7250.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,5.0,-8250.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Towada,3.0,-9490.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",40.51,140.88,1011,Caldera,
Toya,2.0,2000.0,3.0,31.0,2001.0,9.0,15.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,3.0,1977.0,8.0,7.0,1982.0,3.0,16.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,2.0,1944.0,6.0,23.0,1945.0,9.0,19.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,2.0,1910.0,7.0,25.0,1910.0,11.0,0.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,4.0,1853.0,4.0,22.0,1853.0,9.0,0.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,4.0,1822.0,3.0,12.0,1822.0,9.0,0.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,4.0,1769.0,1.0,23.0,,,,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,,1690.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,5.0,1663.0,8.0,16.0,1663.0,9.0,5.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,,1638.0,7.0,25.0,,,,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,,1626.0,5.0,19.0,1626.0,7.0,0.0,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,,-4600.0,,,,,,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Toya,,-6550.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",42.544,140.839,733,Stratovolcano,
Traitor's Head,0.0,1881.0,0.0,0.0,,,,Vanuatu,Melanesia and Australia,-18.754,169.238,817,Stratovolcano,
Trident,3.0,1974.0,7.0,15.0,,,,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1968.0,11.0,13.0,1968.0,11.0,13.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1967.0,9.0,5.0,1968.0,2.0,25.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,0.0,1966.0,7.0,2.0,,,,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1964.0,5.0,31.0,,,,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1963.0,10.0,17.0,1963.0,11.0,17.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1963.0,4.0,1.0,1963.0,4.0,3.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1962.0,6.0,9.0,1962.0,6.0,9.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,2.0,1961.0,6.0,30.0,,,,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,2.0,1957.0,7.0,2.0,1960.0,8.0,10.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,2.0,1956.0,9.0,8.0,1956.0,9.0,9.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,3.0,1953.0,2.0,15.0,1954.0,10.0,5.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,2.0,1950.0,7.0,2.0,1950.0,8.0,18.0,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,,1949.0,6.0,0.0,,,,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Trident,1.0,1913.0,9.0,0.0,,,,United States,Alaska,58.236,-155.1,1864,Stratovolcano,
Tristan da Cunha,2.0,1961.0,10.0,10.0,1962.0,3.0,15.0,United Kingdom,Atlantic Ocean,-37.092,-12.28,2060,Shield,Historical
Tristan da Cunha,,1700.0,0.0,0.0,,,,United Kingdom,Atlantic Ocean,-37.092,-12.28,2060,Shield,Historical
"Trois Pitons, Morne",,920.0,0.0,0.0,,,,Dominica,West Indies,15.37,-61.33,1387,Complex,
"Trois Pitons, Morne",,790.0,0.0,0.0,,,,Dominica,West Indies,15.37,-61.33,1387,Complex,
Tromen,,1822.0,0.0,0.0,,,,Argentina,South America,-37.144,-70.033,4114,Stratovolcano(es),
Tromen,3.0,1751.0,12.0,31.0,,,,Argentina,South America,-37.144,-70.033,4114,Stratovolcano(es),
Tseax River Cone,,1690.0,0.0,0.0,,,,Canada,Canada and Western USA,55.12,-128.9,609,Pyroclastic cone,Radiocarbon
Tseax River Cone,,1330.0,0.0,0.0,,,,Canada,Canada and Western USA,55.12,-128.9,609,Pyroclastic cone,Radiocarbon
Tskhouk-Karckar,,-3000.0,0.0,0.0,,,,Armenia-Azerbaijan,Mediterranean and Western Asia,39.73,46.02,3000,Pyroclastic cone(s),
Tullu Moje,,1900.0,0.0,0.0,,,,Ethiopia,Africa and Red Sea,8.159,39.137,2343,Pyroclastic cone,
Tullu Moje,,1775.0,0.0,0.0,,,,Ethiopia,Africa and Red Sea,8.159,39.137,2343,Pyroclastic cone,
Tungurahua,,2011.0,11.0,27.0,2016.0,3.0,15.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,2.0,2011.0,4.0,20.0,2011.0,5.0,26.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,2010.0,11.0,22.0,2011.0,1.0,2.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,2010.0,1.0,1.0,2010.0,7.0,29.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,1999.0,10.0,5.0,2009.0,7.0,8.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,4.0,1916.0,3.0,3.0,1925.0,12.0,1.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,4.0,1886.0,1.0,11.0,1888.0,0.0,0.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,2.0,1885.0,1.0,0.0,1885.0,10.0,16.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,2.0,1857.0,9.0,10.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,2.0,1776.0,1.0,3.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,1773.0,2.0,4.0,1773.0,7.0,0.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,2.0,1644.0,0.0,0.0,1646.0,0.0,0.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,1640.0,0.0,0.0,1641.0,0.0,0.0,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,2.0,1557.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,1350.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,,1250.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,,1030.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,,800.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,4.0,730.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,600.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,,480.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,350.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,,200.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,100.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,-50.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,-100.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,,-270.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,3.0,-500.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,5.0,-1010.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tungurahua,4.0,-7750.0,0.0,0.0,,,,Ecuador,South America,-1.467,-78.442,5023,Stratovolcano,
Tupungatito,2.0,1987.0,11.0,28.0,1987.0,11.0,30.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,1.0,1986.0,1.0,20.0,1986.0,1.0,20.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1980.0,1.0,10.0,1980.0,1.0,11.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1968.0,7.0,2.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1964.0,8.0,3.0,1964.0,9.0,19.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1961.0,5.0,5.0,1961.0,8.0,16.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1960.0,7.0,15.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1959.0,10.0,16.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1959.0,3.0,26.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1958.0,1.0,16.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1946.0,0.0,0.0,1947.0,0.0,0.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1925.0,0.0,0.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1907.0,2.0,15.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1901.0,4.0,0.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1897.0,1.0,0.0,1897.0,4.0,12.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1889.0,0.0,0.0,1890.0,0.0,0.0,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1861.0,0.0,0.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Tupungatito,2.0,1829.0,0.0,0.0,,,,Chile-Argentina,South America,-33.425,-69.797,5660,Stratovolcano,
Turrialba,2.0,2015.0,3.0,8.0,2018.0,1.0,15.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,2014.0,10.0,29.0,2014.0,12.0,8.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,2013.0,5.0,21.0,2013.0,6.0,4.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,2012.0,1.0,12.0,2012.0,1.0,18.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,1.0,2011.0,1.0,14.0,2011.0,1.0,14.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,2010.0,1.0,5.0,2010.0,3.0,7.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,3.0,1866.0,1.0,0.0,1866.0,5.0,8.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,1864.0,8.0,17.0,1865.0,3.0,0.0,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,1855.0,5.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,2.0,1853.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,,1350.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,,640.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,4.0,40.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,,-830.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,,-1120.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,,-1420.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Turrialba,,-7260.0,0.0,0.0,,,,Costa Rica,México and Central America,10.025,-83.767,3340,Stratovolcano,
Tutuila,3.0,440.0,,,,,,United States,New Zealand to Fiji,-14.295,-170.7,653,Tuff cone(s),Holocene
Tutupaca,4.0,1802.0,3.0,20.0,1802.0,8.0,20.0,Peru,South America,-17.026,-70.372,5801,Stratovolcano(es),
Tutupaca,2.0,1787.0,,,1789.0,,,Peru,South America,-17.026,-70.372,5801,Stratovolcano(es),
Ubehebe Craters,,-150.0,0.0,0.0,,,,United States,Canada and Western USA,37.02,-117.45,752,Maar(s),Holocene
Ubinas,2.0,2016.0,9.0,13.0,2017.0,3.0,2.0,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,2013.0,9.0,1.0,2016.0,2.0,27.0,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,2006.0,3.0,25.0,2009.0,7.0,4.0,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1969.0,6.0,16.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1956.0,5.0,16.0,1956.0,10.0,21.0,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1951.0,7.0,23.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1937.0,6.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1907.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1906.0,10.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1869.0,10.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1867.0,5.0,24.0,1867.0,5.0,28.0,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1865.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1862.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1830.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,2.0,1784.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,3.0,1677.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,3.0,1667.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,3.0,1662.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,3.0,1550.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,5.0,1082.0,,,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,,-6850.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Ubinas,,-8560.0,0.0,0.0,,,,Peru,South America,-16.355,-70.903,5672,Stratovolcano,Historical
Udokan Plateau,,-220.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,56.28,117.77,2180,Pyroclastic cone(s),
Udokan Plateau,,-2670.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,56.28,117.77,2180,Pyroclastic cone(s),
Udokan Plateau,,-5990.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,56.28,117.77,2180,Pyroclastic cone(s),
Udokan Plateau,,-6210.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,56.28,117.77,2180,Pyroclastic cone(s),
Udokan Plateau,,-7290.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,56.28,117.77,2180,Pyroclastic cone(s),
Ugashik-Peulik,3.0,1814.0,0.0,0.0,,,,United States,Alaska,57.751,-156.368,1474,Stratovolcano,
Ugashik-Peulik,,1050.0,0.0,0.0,,,,United States,Alaska,57.751,-156.368,1474,Stratovolcano,
Ugashik-Peulik,,-5850.0,0.0,0.0,,,,United States,Alaska,57.751,-156.368,1474,Stratovolcano,
Ugashik-Peulik,,-6550.0,0.0,0.0,,,,United States,Alaska,57.751,-156.368,1474,Stratovolcano,
Uinkaret Field,1.0,1100.0,0.0,0.0,,,,United States,Canada and Western USA,36.38,-113.13,1555,Volcanic field,Holocene
Ukinrek Maars,3.0,1977.0,3.0,30.0,1977.0,4.0,9.0,United States,Alaska,57.832,-156.51,91,Maar(s),
Ukinrek Maars,,-350.0,0.0,0.0,,,,United States,Alaska,57.832,-156.51,91,Maar(s),
Ulawun,,2017.0,6.0,11.0,2017.0,11.0,3.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,2016.0,10.0,11.0,2016.0,11.0,18.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,2013.0,7.0,8.0,2013.0,12.0,21.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,2012.0,11.0,6.0,2012.0,12.0,11.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,2012.0,5.0,7.0,2012.0,5.0,31.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2010.0,5.0,26.0,2011.0,5.0,27.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2007.0,5.0,1.0,2007.0,5.0,1.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2006.0,3.0,1.0,2007.0,1.0,18.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2005.0,3.0,27.0,2005.0,8.0,9.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2004.0,4.0,12.0,2004.0,4.0,14.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2003.0,4.0,14.0,2003.0,10.0,10.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2002.0,8.0,22.0,2002.0,11.0,3.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,2001.0,8.0,28.0,2001.0,8.0,28.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,3.0,2001.0,1.0,16.0,2001.0,5.0,3.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,4.0,2000.0,9.0,28.0,2000.0,11.0,1.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,1999.0,10.0,20.0,1999.0,10.0,20.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,1994.0,4.0,19.0,1994.0,6.0,16.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1993.0,1.0,12.0,1993.0,1.0,31.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1989.0,1.0,1.0,1989.0,12.0,16.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,3.0,1985.0,11.0,17.0,1985.0,11.0,22.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,1984.0,12.0,30.0,1985.0,1.0,27.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,1984.0,8.0,23.0,1984.0,9.0,11.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,1.0,1983.0,11.0,6.0,1984.0,3.0,13.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,3.0,1980.0,10.0,6.0,1980.0,10.0,7.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,3.0,1978.0,5.0,7.0,1978.0,5.0,14.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1973.0,10.0,4.0,1973.0,10.0,19.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,3.0,1970.0,1.0,15.0,1970.0,2.0,11.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1967.0,1.0,22.0,1967.0,12.0,28.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1963.0,3.0,17.0,1963.0,5.0,2.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1960.0,7.0,29.0,1962.0,11.0,16.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1958.0,2.0,1.0,,,,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
Ulawun,2.0,1941.0,1.0,26.0,1941.0,1.0,26.0,Papua New Guinea,Melanesia and Australia,-5.05,151.33,2334,Stratovolcano,Historical
