,Volcano Number,Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Latitude,Longitude,Country,Region,Elevation,Evidence Category,Primary Volcano Type
6683,332010,Kilauea,0.0,1897.0,6.0,24.0,1897.0,6.0,27.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6684,332010,Kilauea,0.0,1896.0,7.0,11.0,1896.0,9.0,25.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6685,332010,Kilauea,0.0,1896.0,1.0,3.0,1896.0,1.0,28.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6686,332010,Kilauea,0.0,1884.0,1.0,22.0,1884.0,1.0,22.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6687,332010,Kilauea,1.0,1868.0,4.0,2.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6688,332010,Kilauea,0.0,1840.0,5.0,30.0,1840.0,6.0,25.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6689,332010,Kilauea,0.0,1832.0,1.0,14.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6690,332010,Kilauea,0.0,1823.0,8.0,0.0,1894.0,12.0,6.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6691,332010,Kilauea,0.0,1823.0,2.0,0.0,1823.0,7.0,0.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6692,332010,Kilauea,2.0,1820.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6693,332010,Kilauea,4.0,1790.0,11.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6694,332010,Kilauea,0.0,1790.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6695,332010,Kilauea,0.0,1750.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6696,332010,Kilauea,0.0,1700.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6697,332010,Kilauea,0.0,1650.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6698,332010,Kilauea,1.0,1610.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6699,332010,Kilauea,0.0,1510.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6700,332010,Kilauea,1.0,1500.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6701,332010,Kilauea,1.0,1490.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6702,332010,Kilauea,0.0,1460.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6703,332010,Kilauea,0.0,1410.0,0.0,0.0,1470.0,0.0,0.0,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6704,332010,Kilauea,0.0,1340.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6705,332010,Kilauea,0.0,1140.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6706,332010,Kilauea,1.0,1050.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6707,332010,Kilauea,,900.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6708,332010,Kilauea,0.0,850.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6709,332010,Kilauea,1.0,680.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6710,332010,Kilauea,,540.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6711,332010,Kilauea,0.0,450.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6712,332010,Kilauea,,420.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6713,332010,Kilauea,0.0,150.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6714,332010,Kilauea,,-50.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6715,332010,Kilauea,0.0,-200.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6716,332010,Kilauea,0.0,-270.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6717,332010,Kilauea,0.0,-410.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6718,332010,Kilauea,0.0,-800.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6719,332010,Kilauea,0.0,-1550.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6720,332010,Kilauea,0.0,-1650.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6721,332010,Kilauea,0.0,-2080.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6722,332010,Kilauea,,-2200.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6723,332010,Kilauea,0.0,-2850.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6724,332010,Kilauea,0.0,-3300.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6725,332010,Kilauea,0.0,-4650.0,0.0,0.0,,,,19.421,-155.287,United States,Hawaii and Pacific Ocean,1222,Eruption Observed,Shield
6726,332020,Mauna Loa,0.0,1984.0,3.0,25.0,1984.0,4.0,15.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6727,332020,Mauna Loa,0.0,1975.0,7.0,5.0,1975.0,7.0,6.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6728,332020,Mauna Loa,0.0,1950.0,6.0,1.0,1950.0,6.0,23.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6729,332020,Mauna Loa,0.0,1949.0,1.0,6.0,1949.0,5.0,31.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6730,332020,Mauna Loa,0.0,1942.0,4.0,26.0,1942.0,5.0,10.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6731,332020,Mauna Loa,0.0,1940.0,4.0,7.0,1940.0,8.0,18.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6732,332020,Mauna Loa,0.0,1935.0,11.0,21.0,1936.0,1.0,2.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6733,332020,Mauna Loa,0.0,1933.0,12.0,2.0,1933.0,12.0,18.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6734,332020,Mauna Loa,0.0,1926.0,4.0,10.0,1926.0,4.0,28.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6735,332020,Mauna Loa,0.0,1919.0,9.0,26.0,1919.0,11.0,5.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6736,332020,Mauna Loa,0.0,1916.0,5.0,19.0,1916.0,5.0,30.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6737,332020,Mauna Loa,0.0,1914.0,11.0,25.0,1915.0,1.0,11.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6738,332020,Mauna Loa,0.0,1907.0,1.0,9.0,1907.0,1.0,24.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6739,332020,Mauna Loa,0.0,1903.0,9.0,1.0,1903.0,12.0,7.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6740,332020,Mauna Loa,1.0,1899.0,7.0,1.0,1899.0,7.0,23.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6741,332020,Mauna Loa,0.0,1896.0,4.0,21.0,1896.0,5.0,6.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6742,332020,Mauna Loa,0.0,1892.0,11.0,30.0,1892.0,12.0,3.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6743,332020,Mauna Loa,0.0,1887.0,1.0,16.0,1887.0,1.0,28.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6744,332020,Mauna Loa,1.0,1880.0,11.0,5.0,1881.0,8.0,10.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6745,332020,Mauna Loa,1.0,1880.0,5.0,1.0,1880.0,5.0,6.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6746,332020,Mauna Loa,0.0,1879.0,3.0,9.0,1879.0,3.0,9.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6747,332020,Mauna Loa,0.0,1877.0,2.0,14.0,1877.0,2.0,24.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6748,332020,Mauna Loa,0.0,1876.0,2.0,13.0,1876.0,2.0,14.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6749,332020,Mauna Loa,0.0,1875.0,8.0,11.0,1875.0,8.0,18.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6750,332020,Mauna Loa,0.0,1875.0,1.0,10.0,1875.0,2.0,9.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6751,332020,Mauna Loa,1.0,1873.0,4.0,20.0,1874.0,10.0,19.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6752,332020,Mauna Loa,0.0,1873.0,1.0,6.0,1873.0,1.0,7.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6753,332020,Mauna Loa,1.0,1872.0,8.0,9.0,1872.0,9.0,0.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6754,332020,Mauna Loa,0.0,1871.0,8.0,10.0,1871.0,8.0,30.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6755,332020,Mauna Loa,2.0,1868.0,3.0,27.0,1868.0,4.0,22.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6756,332020,Mauna Loa,0.0,1865.0,12.0,30.0,1866.0,4.0,29.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6757,332020,Mauna Loa,1.0,1859.0,1.0,23.0,1859.0,11.0,25.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6758,332020,Mauna Loa,1.0,1855.0,8.0,11.0,1856.0,11.0,0.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6759,332020,Mauna Loa,2.0,1852.0,2.0,17.0,1852.0,3.0,11.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6760,332020,Mauna Loa,0.0,1851.0,8.0,8.0,1851.0,8.0,11.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6761,332020,Mauna Loa,0.0,1849.0,5.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6762,332020,Mauna Loa,0.0,1843.0,1.0,9.0,1843.0,4.0,10.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6763,332020,Mauna Loa,0.0,1832.0,6.0,20.0,1832.0,7.0,15.0,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6764,332020,Mauna Loa,0.0,1750.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6765,332020,Mauna Loa,0.0,1730.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6766,332020,Mauna Loa,0.0,1685.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6767,332020,Mauna Loa,0.0,1680.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6768,332020,Mauna Loa,0.0,1650.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6769,332020,Mauna Loa,0.0,1640.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6770,332020,Mauna Loa,0.0,1540.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6771,332020,Mauna Loa,0.0,1510.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6772,332020,Mauna Loa,0.0,1500.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6773,332020,Mauna Loa,0.0,1470.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6774,332020,Mauna Loa,0.0,1440.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6775,332020,Mauna Loa,0.0,1390.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6776,332020,Mauna Loa,0.0,1370.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6777,332020,Mauna Loa,0.0,1360.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6778,332020,Mauna Loa,0.0,1310.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6779,332020,Mauna Loa,0.0,1190.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6780,332020,Mauna Loa,0.0,1170.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6781,332020,Mauna Loa,0.0,1130.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6782,332020,Mauna Loa,0.0,1070.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6783,332020,Mauna Loa,0.0,1040.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6784,332020,Mauna Loa,0.0,940.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6785,332020,Mauna Loa,0.0,830.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6786,332020,Mauna Loa,0.0,810.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6787,332020,Mauna Loa,0.0,680.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6788,332020,Mauna Loa,0.0,630.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6789,332020,Mauna Loa,0.0,600.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6790,332020,Mauna Loa,0.0,550.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6791,332020,Mauna Loa,0.0,480.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6792,332020,Mauna Loa,0.0,450.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6793,332020,Mauna Loa,0.0,350.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6794,332020,Mauna Loa,0.0,300.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6795,332020,Mauna Loa,0.0,200.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6796,332020,Mauna Loa,0.0,150.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6797,332020,Mauna Loa,0.0,100.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6798,332020,Mauna Loa,0.0,50.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6799,332020,Mauna Loa,0.0,-30.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6800,332020,Mauna Loa,0.0,-60.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6801,332020,Mauna Loa,0.0,-80.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6802,332020,Mauna Loa,0.0,-200.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6803,332020,Mauna Loa,0.0,-300.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6804,332020,Mauna Loa,0.0,-400.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6805,332020,Mauna Loa,0.0,-500.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6806,332020,Mauna Loa,0.0,-600.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6807,332020,Mauna Loa,0.0,-950.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6808,332020,Mauna Loa,0.0,-1300.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6809,332020,Mauna Loa,0.0,-1650.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6810,332020,Mauna Loa,0.0,-1700.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6811,332020,Mauna Loa,0.0,-1750.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6812,332020,Mauna Loa,0.0,-1800.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6813,332020,Mauna Loa,0.0,-1900.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6814,332020,Mauna Loa,0.0,-2000.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6815,332020,Mauna Loa,0.0,-2050.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6816,332020,Mauna Loa,0.0,-2150.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6817,332020,Mauna Loa,0.0,-2250.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6818,332020,Mauna Loa,0.0,-2350.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6819,332020,Mauna Loa,0.0,-2750.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6820,332020,Mauna Loa,0.0,-3250.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6821,332020,Mauna Loa,0.0,-3350.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6822,332020,Mauna Loa,0.0,-3750.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6823,332020,Mauna Loa,0.0,-4250.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6824,332020,Mauna Loa,0.0,-5350.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6825,332020,Mauna Loa,0.0,-5650.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6826,332020,Mauna Loa,0.0,-5850.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6827,332020,Mauna Loa,0.0,-6250.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6828,332020,Mauna Loa,0.0,-6550.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6829,332020,Mauna Loa,0.0,-6650.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6830,332020,Mauna Loa,0.0,-7150.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6831,332020,Mauna Loa,0.0,-7350.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6832,332020,Mauna Loa,0.0,-7550.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6833,332020,Mauna Loa,0.0,-7850.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6834,332020,Mauna Loa,0.0,-8050.0,0.0,0.0,,,,19.475,-155.608,United States,Hawaii and Pacific Ocean,4170,Eruption Observed,Shield
6835,332030,Mauna Kea,,-2460.0,0.0,0.0,,,,19.82,-155.47,United States,Hawaii and Pacific Ocean,4205,Eruption Dated,Shield
6836,332030,Mauna Kea,,-2540.0,0.0,0.0,,,,19.82,-155.47,United States,Hawaii and Pacific Ocean,4205,Eruption Dated,Shield
6837,332030,Mauna Kea,,-2750.0,0.0,0.0,,,,19.82,-155.47,United States,Hawaii and Pacific Ocean,4205,Eruption Dated,Shield
6838,332030,Mauna Kea,,-3370.0,0.0,0.0,,,,19.82,-155.47,United States,Hawaii and Pacific Ocean,4205,Eruption Dated,Shield
6839,332030,Mauna Kea,,-3680.0,0.0,0.0,,,,19.82,-155.47,United States,Hawaii and Pacific Ocean,4205,Eruption Dated,Shield
6840,332030,Mauna Kea,,-5150.0,0.0,0.0,,,,19.82,-155.47,United States,Hawaii and Pacific Ocean,4205,Eruption Dated,Shield
6841,332040,Hualalai,0.0,1800.0,0.0,0.0,1801.0,0.0,0.0,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6842,332040,Hualalai,0.0,1784.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6843,332040,Hualalai,1.0,1650.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6844,332040,Hualalai,2.0,1240.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6845,332040,Hualalai,0.0,1150.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6846,332040,Hualalai,1.0,1050.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6847,332040,Hualalai,0.0,920.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6848,332040,Hualalai,1.0,770.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6849,332040,Hualalai,0.0,-80.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6850,332040,Hualalai,0.0,-350.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6851,332040,Hualalai,0.0,-400.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6852,332040,Hualalai,0.0,-440.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6853,332040,Hualalai,0.0,-720.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6854,332040,Hualalai,0.0,-1080.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6855,332040,Hualalai,0.0,-1150.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6856,332040,Hualalai,0.0,-1650.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6857,332040,Hualalai,0.0,-2040.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6858,332040,Hualalai,0.0,-2440.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6859,332040,Hualalai,0.0,-2770.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
6860,332040,Hualalai,0.0,-4410.0,0.0,0.0,,,,19.692,-155.87,United States,Hawaii and Pacific Ocean,2523,Eruption Observed,Shield
