Year,log( CO2 / 277.3 ),Volcanic,Temperature (C),Fit
1832,0.025417011,14.72671406,7.874969,8.2325745
1832.083333,0.0254351,14.3074731,7.8734779,8.2390051
1832.166667,0.025453292,13.90016711,7.8474259,8.2452555
1832.25,0.025471584,13.50445634,7.8616958,8.2513304
1832.333333,0.025489976,13.12001068,7.884573,8.2572355
1832.416667,0.025508468,12.74650944,7.9057212,8.2629757
1832.5,0.02552706,12.38364106,7.8599248,8.2685547
1832.583333,0.025545751,12.03110284,7.8720574,8.2739773
1832.666667,0.02556454,11.6886007,7.9054675,8.2792492
1832.75,0.025583427,11.35584892,7.8541198,8.2843733
1832.833333,0.025602411,11.03256995,7.8321509,8.2893543
1832.916667,0.025621493,10.7184941,7.8457375,8.2941971
1833,0.025640671,10.41335938,7.8627739,8.2989044
1833.083333,0.025659945,10.11691125,7.8756275,8.3034801
1833.166667,0.025679315,9.828902424,7.9271412,8.307929
1833.25,0.025698779,9.549092652,7.9933739,8.312254
1833.333333,0.025718339,9.27724852,7.9468923,8.3164577
1833.416667,0.025737992,9.013143263,8.1653328,8.3205462
1833.5,0.025757739,8.756556571,8.3536673,8.3245211
1833.583333,0.025777579,8.507274403,8.2102623,8.3283854
1833.666667,0.025797512,8.265088815,8.1852064,8.3321419
1833.75,0.025817536,8.02979778,8.3307915,8.3357954
1833.833333,0.025837653,7.801205024,8.3377466,8.3393478
1833.916667,0.025857861,7.57911986,8.3915548,8.342802
1834,0.025878159,7.36335703,8.3972998,8.3461599
1834.083333,0.025898547,7.153736549,8.4323721,8.3494263
1834.166667,0.025919026,6.950083556,8.4766397,8.352602
1834.25,0.025939593,6.752228168,8.5329504,8.355691
1834.333333,0.025960249,6.560005339,8.5830269,8.3586941
1834.416667,0.025980994,6.373254721,8.5317698,8.3616152
1834.5,0.026001826,6.191820531,8.5569658,8.3644571
1834.583333,0.026022746,6.01555142,8.7915134,8.3672199
1834.666667,0.026043752,5.844300348,8.8395548,8.3699074
1834.75,0.026064845,5.677924462,8.7295008,8.3725214
1834.833333,0.026086023,5.516284974,8.7332945,8.3750639
1834.916667,0.026107287,5.359247049,8.6295042,8.3775377
1835,0.026128636,5.206679688,8.5735321,8.3799438
1835.083333,0.026150069,8.357139332,8.4988852,8.3323221
1835.166667,0.026171586,11.4179115,8.393692,8.2860603
1835.25,0.026193186,14.39154944,8.248704,8.2411175
1835.333333,0.026214869,17.28053367,8.1896429,8.1974573
1835.416667,0.026236635,20.08727412,7.9717164,8.1550436
1835.5,0.026258483,22.81411213,7.7562423,8.1138401
1835.583333,0.026280412,25.46332235,7.6389747,8.0738134
1835.666667,0.026302422,28.0371147,7.5639014,8.0349283
1835.75,0.026324513,30.53763618,7.6483779,7.9971538
1835.833333,0.026346683,32.96697266,7.6217256,7.9604578
1835.916667,0.026368933,35.32715065,7.6203008,7.9248095
1836,0.026391263,37.62013895,7.6506896,7.8901796
1836.083333,0.02641367,36.54916662,7.6910043,7.9065008
1836.166667,0.026436156,35.5086828,7.7181258,7.9223604
1836.25,0.026458719,34.49781952,7.7862935,7.9377723
1836.333333,0.02648136,33.51573357,7.8762622,7.9527478
1836.416667,0.026504077,32.56160569,7.9204535,7.9673004
1836.5,0.02652687,31.63463999,8.0890913,7.9814425
1836.583333,0.026549739,30.73406319,8.1282568,7.9951844
1836.666667,0.026572683,29.85912407,8.1808872,8.0085392
1836.75,0.026595702,29.00909277,8.0123072,8.0215158
1836.833333,0.026618795,28.18326021,7.9352393,8.0341282
1836.916667,0.026641961,27.3809375,7.9184442,8.0463829
1837,0.026665201,26.60145536,7.879993,8.0582933
1837.083333,0.026688514,25.84416357,7.8606992,8.0698671
1837.166667,0.026711898,25.1084304,7.9316521,8.0811157
1837.25,0.026735355,24.39364212,7.9309573,8.0920458
1837.333333,0.026758883,23.69920248,7.8511786,8.1026697
1837.416667,0.026782481,23.02453219,7.88414,8.1129932
1837.5,0.02680615,22.36906845,7.8871512,8.1230268
1837.583333,0.026829889,21.7322645,7.6785464,8.1327782
1837.666667,0.026853697,21.11358911,7.5348172,8.1422558
1837.75,0.026877574,20.51252622,7.5571561,8.1514645
1837.833333,0.026901519,19.92857441,7.6357579,8.1604176
1837.916667,0.026925533,19.36124658,7.6526241,8.169117
1838,0.026949613,18.81006948,7.714499,8.1775732
1838.083333,0.026973761,18.27458331,7.8016205,8.185791
1838.166667,0.026997975,17.7543414,7.8319783,8.193779
1838.25,0.027022255,17.24890976,7.867897,8.2015429
1838.333333,0.0270466,16.75786678,7.9206638,8.2090883
1838.416667,0.02707101,16.28080285,7.9499755,8.216423
1838.5,0.027095485,15.81731999,7.9244533,8.2235527
1838.583333,0.027120024,15.3670316,8.1581373,8.2304821
1838.666667,0.027144627,14.92956204,8.3741512,8.2372179
1838.75,0.027169292,14.50454639,8.2780361,8.2437658
1838.833333,0.02719402,14.09163011,8.332119,8.2501297
1838.916667,0.02721881,13.69046875,8.3734293,8.2563171
1839,0.027243662,13.30072768,8.3731756,8.262331
1839.083333,0.027268575,12.92208178,8.3961916,8.268178
1839.166667,0.027293548,12.5542152,8.4343395,8.2738609
1839.25,0.027318582,12.19682106,8.4272337,8.2793856
1839.333333,0.027343675,11.84960124,8.4174147,8.2847567
1839.416667,0.027368827,11.5122661,8.3399324,8.289978
1839.5,0.027394039,11.18453423,8.1942053,8.2950544
1839.583333,0.027419308,10.86613225,8.2086124,8.2999907
1839.666667,0.027444635,10.55679456,8.0752935,8.3047886
1839.75,0.027470019,10.25626311,8.1561375,8.309454
1839.833333,0.02749546,9.964287206,8.1536694,8.3139896
1839.916667,0.027520957,9.680623292,8.2005243,8.3184004
1840,0.027546511,9.405034738,8.2562609,8.3226881
1840.083333,0.027572119,9.137291656,8.2430544,8.3268576
1840.166667,0.027597782,8.877170699,8.1597309,8.3309116
1840.25,0.0276235,8.624454881,8.1544971,8.3348551
1840.333333,0.027649271,8.378933392,8.0680914,8.3386889
1840.416667,0.027675096,8.140401423,8.0794582,8.3424168
1840.5,0.027700974,7.908659997,8.1594534,8.3460426
1840.583333,0.027726904,7.683515798,8.0047407,8.3495684
1840.666667,0.027752886,7.464781018,8.0118132,8.3529978
1840.75,0.027778919,7.252273193,7.9902835,8.3563328
1840.833333,0.027805003,7.045815053,7.8919067,8.3595762
1840.916667,0.027831138,6.845234376,7.8768935,8.36273
1841,0.027857323,6.650363841,7.8465772,8.365799
1841.083333,0.027883558,6.461040891,7.8395934,8.368784
1841.166667,0.027909841,6.277107599,7.8920379,8.3716869
1841.25,0.027936173,6.098410531,7.8770485,8.3745108
1841.333333,0.027962553,5.924800621,7.9777112,8.3772583
1841.416667,0.02798898,5.756133048,8.0396605,8.3799314
1841.5,0.028015455,5.592267114,8.1152296,8.3825321
1841.583333,0.028041976,5.433066124,8.2120399,8.3850613
1841.666667,0.028068544,5.278397278,8.2724504,8.3875217
1841.75,0.028095157,5.128131554,8.4870062,8.3899174
1841.833333,0.028121815,4.982143603,8.6141653,8.3922472
1841.916667,0.028148518,4.840311646,8.5874119,8.394515
1842,0.028175265,4.702517369,8.5437126,8.3967209
1842.083333,0.028202056,4.568645828,8.4629917,8.3988686
1842.166667,0.02822889,4.43858535,8.4288664,8.4009581
1842.25,0.028255766,4.312227441,8.4311609,8.4029922
1842.333333,0.028282685,4.189466696,8.3975239,8.4049721
1842.416667,0.028309646,4.070200712,8.4075499,8.4068985
1842.5,0.028336648,3.954329998,8.4956989,8.4087744
1842.583333,0.028363691,3.841757899,8.6067553,8.4105997
1842.666667,0.028390775,3.732390509,8.6720057,8.4123774
1842.75,0.028417898,3.626136597,8.5498438,8.4141073
1842.833333,0.02844506,3.522907527,8.5032568,8.4157934
1842.916667,0.028472262,3.422617188,8.4669514,8.4174337
1843,0.028499501,3.32518192,8.4673777,8.4190302
1843.083333,0.028526779,3.230520446,8.5009174,8.4205856
1843.166667,0.028554094,3.1385538,8.5051355,8.422101
1843.25,0.028581447,3.049205265,8.5290918,8.4235764
1843.333333,0.028608835,2.96240031,8.5517435,8.4250145
1843.416667,0.02863626,2.878066524,8.5624285,8.4264135
1843.5,0.02866372,2.796133557,8.5966825,8.4277773
1843.583333,0.028691215,2.716533062,8.5269156,8.4291048
1843.666667,0.028718745,2.639198639,8.4064875,8.4303999
1843.75,0.028746309,2.564065777,8.4228249,8.4316607
1843.833333,0.028773906,2.491071802,8.4241982,8.4328899
1843.916667,0.028801537,2.420155823,8.4523268,8.4340868
1844,0.0288292,2.351258685,8.472187,8.4352551
1844.083333,0.028856895,2.284322914,8.4672785,8.4363918
1844.166667,0.028884622,2.219292675,8.4529734,8.437501
1844.25,0.02891238,2.15611372,8.4160872,8.4385815
1844.333333,0.028940169,2.094733348,8.4057455,8.4396353
1844.416667,0.028967988,2.035100356,8.3241396,8.4406633
1844.5,0.028995837,1.977164999,8.0934372,8.4416647
1844.583333,0.029023715,1.92087895,8.1333055,8.4426422
1844.666667,0.029051622,1.866195255,8.0816431,8.443594
1844.75,0.029079557,1.813068298,8.059516,8.4445238
1844.833333,0.02910752,1.761453763,8.066987,8.4454308
1844.916667,0.029135511,1.711308594,8.0663309,8.4463148
1845,0.029163528,1.66259096,8.0641527,8.4471779
1845.083333,0.029191571,1.615260223,8.0858383,8.4480209
1845.166667,0.029219641,1.5692769,8.1036205,8.448842
1845.25,0.029247736,1.524602633,8.142478,8.449645
1845.333333,0.029275856,1.481200155,8.1004133,8.4504271
1845.416667,0.029304,1.439033262,8.1842556,8.4511919
1845.5,0.029332168,1.398066778,8.2331848,8.4519377
1845.583333,0.02936036,1.358266531,8.3147364,8.4526663
1845.666667,0.029388575,1.31959932,8.4639845,8.4533777
1845.75,0.029416812,1.282032888,8.6107922,8.4540739
1845.833333,0.029445071,1.245535901,8.5707035,8.4547529
1845.916667,0.029473352,1.210077911,8.6087389,8.4554157
1846,0.029501654,1.175629342,8.677846,8.4560642
1846.083333,0.029529977,1.142161457,8.7410851,8.4566975
1846.166667,0.02955832,1.109646337,8.7956915,8.4573164
1846.25,0.029586682,1.07805686,8.8261261,8.457921
1846.333333,0.029615064,1.047366674,8.8620882,8.4585133
1846.416667,0.029643464,1.017550178,8.8762169,8.4590912
1846.5,0.029671882,0.9885825,9.02423,8.4596567
1846.583333,0.029700319,0.960439475,8.9299259,8.4602098
1846.666667,0.029728772,0.933097627,8.9270926,8.4607525
1846.75,0.029757242,0.906534149,8.7033062,8.4612818
1846.833333,0.029785729,0.880726882,8.7182961,8.4617987
1846.916667,0.029814231,0.855654297,8.6804342,8.462307
1847,0.029842749,0.83129548,8.6054068,8.4628029
1847.083333,0.029871282,0.807630111,8.5604362,8.4632883
1847.166667,0.029899829,0.78463845,8.5181913,8.4637651
1847.25,0.029928389,0.762301316,8.5180912,8.4642296
1847.333333,0.029956964,0.740600078,8.5289927,8.4646864
1847.416667,0.029985551,0.719516631,8.5835505,8.4651337
1847.5,0.030014151,0.699033389,8.4263048,8.4655714
1847.583333,0.030042762,0.679133266,8.2646637,8.4660006
1847.666667,0.030071385,0.65979966,8.3283358,8.4664211
1847.75,0.030100019,0.641016444,8.4282084,8.4668331
1847.833333,0.030128664,0.62276795,8.4611244,8.4672375
1847.916667,0.030157319,0.605038956,8.4691572,8.4676352
1848,0.030185983,0.587814671,8.4913826,8.4680233
1848.083333,0.030214657,0.571080728,8.4937487,8.4684048
1848.166667,0.030243339,0.554823169,8.4656897,8.4687786
1848.25,0.030272029,0.53902843,8.4127378,8.4691467
1848.333333,0.030300727,0.523683337,8.4312677,8.4695072
1848.416667,0.030329432,0.508775089,8.3525658,8.469862
1848.5,0.030358144,0.49429125,8.3890505,8.4702091
1848.583333,0.030386862,0.480219737,8.5397501,8.4705505
1848.666667,0.030415586,0.466548814,8.4558315,8.4708853
1848.75,0.030444315,0.453267075,8.5189447,8.4712152
1848.833333,0.030473049,0.440363441,8.3972559,8.4715385
1848.916667,0.030501787,0.427827148,8.3549309,8.4718571
1849,0.030530529,0.41564774,8.3586264,8.4721699
1849.083333,0.030559275,0.403815056,8.3553152,8.4724779
1849.166667,0.030588023,0.392319225,8.3800602,8.4727802
1849.25,0.030616774,0.381150658,8.372426,8.4730778
1849.333333,0.030645526,0.370300039,8.3998804,8.4733706
1849.416667,0.03067428,0.359758315,8.4936638,8.4736586
1849.5,0.030703036,0.349516695,8.4468966,8.4739418
1849.583333,0.030731791,0.339566633,8.3302288,8.4742212
1849.666667,0.030760547,0.32989983,8.377244,8.4744968
1849.75,0.030789302,0.320508222,8.3473167,8.4747667
1849.833333,0.030818057,0.311383975,8.3995657,8.4750338
1849.916667,0.030846812,0.302519478,8.3773489,8.475296
1850,0.030875566,0.293907336,8.3752165,8.4755545
1850.083333,0.03090432,0.285540364,8.3776712,8.4758101
1850.166667,0.030933073,0.277411584,8.4026232,8.4760618
1850.25,0.030961827,0.269514215,8.4348412,8.4763098
1850.333333,0.030990582,0.261841669,8.340661,8.4765539
1850.416667,0.031019337,0.254387544,8.2404232,8.4767962
1850.5,0.031048095,0.247145625,8.3090677,8.4770336
1850.583333,0.031076856,0.240109869,8.4423065,8.4772692
1850.666667,0.03110562,0.233274407,8.3800993,8.4775009
1850.75,0.031134389,0.226633537,8.2958727,8.4777308
1850.833333,0.031163163,0.22018172,8.2841587,8.4779558
1850.916667,0.031191944,0.213913574,8.392848,8.4781799
1851,0.031220732,0.20782387,8.409791,8.4784002
1851.083333,0.031249527,0.201907528,8.4212503,8.4786186
1851.166667,0.031278332,0.196159612,8.4168634,8.4788351
1851.25,0.031307146,0.190575329,8.4536648,8.4790478
1851.333333,0.031335971,0.185150019,8.5637493,8.4792585
1851.416667,0.031364807,0.179879158,8.5684137,8.4794674
1851.5,0.031393655,0.174758347,8.6472645,8.4796743
1851.583333,0.031422517,0.169783316,8.6715069,8.4798784
1851.666667,0.031451393,0.164949915,8.6518469,8.4800797
1851.75,0.031480283,0.160254111,8.6378641,8.4802799
1851.833333,0.031509189,0.155691988,8.6634817,8.4804783
1851.916667,0.031538112,0.151259739,8.6806269,8.4806747
1852,0.031567052,0.146953668,8.667737,8.4808693
1852.083333,0.031596011,0.142770182,8.655055,8.4810619
1852.166667,0.031624989,0.138705792,8.6115255,8.4812527
1852.25,0.031653986,0.134757108,8.5867662,8.4814425
1852.333333,0.031683005,0.130920834,8.552784,8.4816303
1852.416667,0.031712046,0.127193772,8.5199986,8.4818163
1852.5,0.031741109,0.123572812,8.5394278,8.4820004
1852.583333,0.031770195,0.120054934,8.4782887,8.4821835
1852.666667,0.031799306,0.116637203,8.4016581,8.4823666
1852.75,0.031828442,0.113316769,8.4234676,8.4825459
1852.833333,0.031857604,0.11009086,8.419301,8.4827261
1852.916667,0.031886793,0.106956787,8.3871126,8.4829025
1853,0.03191601,0.103911935,8.3965521,8.4830799
1853.083333,0.031945255,0.100953764,8.4094849,8.4832554
1853.166667,0.03197453,0.098079806,8.4686975,8.483429
1853.25,0.032003835,0.095287665,8.4810143,8.4836025
1853.333333,0.032033172,0.09257501,8.4649611,8.4837751
1853.416667,0.03206254,0.089939579,8.4948254,8.4839458
1853.5,0.032091942,0.087379174,8.4365931,8.4841156
1853.583333,0.032121377,0.084891658,8.3765268,8.4842854
1853.666667,0.032150847,0.082474957,8.416378,8.4844532
1853.75,0.032180352,0.080127056,8.4759512,8.4846201
1853.833333,0.032209894,0.077845994,8.5039864,8.484787
1853.916667,0.032239473,0.075629869,8.5282335,8.4849529
1854,0.03226909,0.073476834,8.4840155,8.4851179
1854.083333,0.032298746,0.071385091,8.4981775,8.4852819
1854.166667,0.032328442,0.069352896,8.4926624,8.485446
1854.25,0.032358178,0.067378554,8.4845304,8.4856081
1854.333333,0.032387956,0.065460417,8.5797472,8.4857693
1854.416667,0.032417776,0.063596886,8.6411963,8.4859314
1854.5,0.03244764,0.061786406,8.6698647,8.4860926
1854.583333,0.032477548,0.060027467,8.7872047,8.4862528
1854.666667,0.0325075,0.058318602,8.8529119,8.486412
1854.75,0.032537498,0.056658384,8.839282,8.4865713
1854.833333,0.032567543,0.05504543,8.9488478,8.4867296
1854.916667,0.032597636,0.053478394,8.9803143,8.4868879
1855,0.032627777,0.051955968,9.0144567,8.4870462
1855.083333,0.032657967,0.050476882,8.947113,8.4872026
1855.166667,0.032688207,0.049039903,8.9129725,8.48736
1855.25,0.032718498,0.047643832,8.8748579,8.4875154
1855.333333,0.032748841,0.046287505,8.7850142,8.4876728
1855.416667,0.032779236,0.044969789,8.7425756,8.4878283
1855.5,0.032809685,0.043689587,8.6140432,8.4879827
1855.583333,0.032840189,0.042445829,8.577363,8.4881382
1855.666667,0.032870747,0.041237479,8.5205317,8.4882927
1855.75,0.032901362,0.040063528,8.4830446,8.4884481
1855.833333,0.032932034,0.038922997,8.3891897,8.4886017
1855.916667,0.032962763,0.037814935,8.2904673,8.4887552
1856,0.032993551,0.036738417,8.3038435,8.4889107
1856.083333,0.033024399,0.035692546,8.3067722,8.4890633
1856.166667,0.033055307,0.034676448,8.2706223,8.4892168
1856.25,0.033086276,0.033689277,8.2671976,8.4893703
1856.333333,0.033117307,0.032730209,8.2181177,8.4895229
1856.416667,0.033148401,0.031798443,8.2041082,8.4896765
1856.5,0.033179559,0.030893203,8.2975283,8.4898291
1856.583333,0.033210781,0.030013734,8.231451,8.4899817
1856.666667,0.033242069,0.029159301,8.2622967,8.4901342
1856.75,0.033273423,0.028329192,8.2748585,8.4902868
1856.833333,0.033304845,0.027522715,8.2013445,8.4904394
1856.916667,0.033336334,0.026739197,8.1685562,8.490592
1857,0.033367893,0.025977984,8.0922871,8.4907446
1857.083333,0.033399521,0.025238441,8.0751104,8.4908972
1857.166667,0.03343122,0.024519952,8.0767164,8.4910498
1857.25,0.03346299,0.023821916,8.0656433,8.4912024
1857.333333,0.033494832,0.023143752,8.0690126,8.491354
1857.416667,0.033526748,0.022484895,8.0957327,8.4915075
1857.5,0.033558738,0.021844793,8.1325684,8.4916601
1857.583333,0.033590802,0.021222915,8.221179,8.4918127
1857.666667,0.033622943,0.020618739,8.1888666,8.4919653
1857.75,0.033655159,0.020031764,8.2172928,8.4921179
1857.833333,0.033687454,0.019461498,8.3543253,8.4922705
1857.916667,0.033719826,0.018907467,8.4245157,8.492424
1858,0.033752278,0.018369208,8.4898167,8.4925766
1858.083333,0.03378481,0.017846273,8.4750223,8.4927301
1858.166667,0.033817422,0.017338224,8.4605837,8.4928837
1858.25,0.033850116,0.016844638,8.4641075,8.4930363
1858.333333,0.033882893,0.016365104,8.5165567,8.4931908
1858.416667,0.033915753,0.015899222,8.5614309,8.4933443
1858.5,0.033948698,0.015446602,8.477807,8.4934988
1858.583333,0.033981727,0.015006867,8.4478388,8.4936533
1858.666667,0.034014843,0.01457965,8.4947805,8.4938068
1858.75,0.034048045,0.014164596,8.5435076,8.4939613
1858.833333,0.034081335,0.013761358,8.547555,8.4941158
1858.916667,0.034114713,0.013369598,8.5873709,8.4942713
1859,0.034148181,0.012988992,8.587882,8.4944267
1859.083333,0.034181739,0.01261922,8.6063986,8.4945822
1859.166667,0.034215388,0.012259976,8.6317682,8.4947376
1859.25,0.034249129,0.011910958,8.6282892,8.494894
1859.333333,0.034282963,0.011571876,8.6243067,8.4950495
1859.416667,0.03431689,0.011242447,8.6310778,8.4952059
1859.5,0.034350912,0.010922397,8.6955032,8.4953642
1859.583333,0.034385029,0.010611457,8.6598425,8.4955196
1859.666667,0.034419242,0.01030937,8.6268167,8.4956779
1859.75,0.034453552,0.010015882,8.4952517,8.4958353
1859.833333,0.03448796,0.009730749,8.4580154,8.4959927
1859.916667,0.034522465,0.009453734,8.4172611,8.4961519
1860,0.034557069,0.009184604,8.4201736,8.4963102
1860.083333,0.034591772,0.008923136,8.440258,8.4964695
1860.166667,0.034626573,0.008669112,8.4789219,8.4966288
1860.25,0.034661474,0.008422319,8.5425673,8.496788
1860.333333,0.034696474,0.008182552,8.5470858,8.4969482
1860.416667,0.034731573,0.007949611,8.4650631,8.4971085
1860.5,0.034766771,0.007723301,8.3221865,8.4972687
1860.583333,0.034802069,0.007503433,8.2298832,8.4974298
1860.666667,0.034837464,0.007289825,8.2263622,8.497591
1860.75,0.034872959,0.007082298,8.3155432,8.4977531
1860.833333,0.034908551,0.006880679,8.2712488,8.4979153
1860.916667,0.034944241,0.006684799,8.2373648,8.4980774
1861,0.034980029,0.006494496,8.2232218,8.4982405
1861.083333,0.035015914,0.353554648,8.2194843,8.493144
1861.166667,0.035051897,0.690734672,8.2146797,8.4881973
1861.25,0.035087976,1.018315834,8.188653,8.4833965
1861.333333,0.035124152,1.336571397,8.1550913,8.4787388
1861.416667,0.035160424,1.645766842,8.213151,8.4742174
1861.5,0.035196792,1.946160093,8.3406668,8.4698296
1861.583333,0.035233256,2.23800173,8.3100147,8.4655724
1861.666667,0.035269816,2.521535203,8.2241669,8.461441
1861.75,0.035306471,2.796997029,8.2052898,8.4574337
1861.833333,0.035343222,3.064616991,8.2088814,8.4535437
1861.916667,0.035380067,3.324618332,8.2374258,8.44977
1862,0.035417006,3.57721794,8.2405691,8.4461088
1862.083333,0.03545404,3.475381489,8.2457933,8.4478178
1862.166667,0.035491169,3.376444124,8.2021208,8.449482
1862.25,0.035528391,3.280323314,8.1707916,8.4511032
1862.333333,0.035565706,3.186938877,8.1596136,8.4526854
1862.416667,0.035603115,3.096212913,8.0802259,8.4542255
1862.5,0.035640617,3.008069742,7.9632378,8.4557285
1862.583333,0.035678212,2.922435836,8.170577,8.4571934
1862.666667,0.035715899,2.83923976,8.3193245,8.458622
1862.75,0.035753679,2.758412116,8.3303776,8.4600143
1862.833333,0.035791551,2.679885477,8.3659182,8.4613743
1862.916667,0.035829515,2.60359434,8.4102602,8.462698
1863,0.03586757,2.529475063,8.4120073,8.4639912
1863.083333,0.035905717,2.457465818,8.4115696,8.4652519
1863.166667,0.035943954,2.387506536,8.4305754,8.4664822
1863.25,0.035982283,2.31953886,8.4509325,8.4676828
1863.333333,0.036020702,2.253506091,8.4516058,8.4688549
1863.416667,0.036059211,2.189353147,8.5108585,8.4699984
1863.5,0.036097811,2.127026513,8.6160383,8.4711151
1863.583333,0.0361365,2.066474197,8.4740057,8.4722052
1863.666667,0.036175279,2.007645688,8.4081364,8.4732695
1863.75,0.036214147,1.950491912,8.4025354,8.474309
1863.833333,0.036253104,1.894965194,8.37395,8.4753227
1863.916667,0.03629215,1.841019213,8.3614855,8.4763145
1864,0.036331284,1.78860897,8.4063864,8.4772835
1864.083333,0.036370507,1.737690744,8.4359369,8.4782295
1864.166667,0.036409818,1.688222062,8.4495258,8.4791546
1864.25,0.036449217,1.640161657,8.4646044,8.4800587
1864.333333,0.036488703,1.593469438,8.4980202,8.4809427
1864.416667,0.036528276,1.548106457,8.4813662,8.4818058
1864.5,0.036567937,1.504034871,8.4081478,8.4826508
1864.583333,0.036607684,1.461217918,8.5434713,8.4834766
1864.666667,0.036647518,1.41961988,8.4970503,8.4842844
1864.75,0.036687438,1.379206058,8.4221325,8.485075
1864.833333,0.036727444,1.339942739,8.3990126,8.4858484
1864.916667,0.036767536,1.30179717,8.3827267,8.4866047
1865,0.036807714,1.264737531,8.3726377,8.4873466
1865.083333,0.036847977,1.228732909,8.373579,8.4880705
1865.166667,0.036888324,1.193753268,8.3927774,8.488781
1865.25,0.036928757,1.15976943,8.4360256,8.4894762
1865.333333,0.036969274,1.126753046,8.4697123,8.4901571
1865.416667,0.037009875,1.094676574,8.5486612,8.4908247
1865.5,0.037050561,1.063513256,8.6171885,8.491478
1865.583333,0.03709133,1.033237098,8.6272774,8.4921188
1865.666667,0.037132183,1.003822844,8.662179,8.4927464
1865.75,0.037173118,0.975245956,8.7294922,8.4933624
1865.833333,0.037214137,0.947482597,8.7702885,8.4939661
1865.916667,0.037255239,0.920509607,8.7812271,8.4945583
1866,0.037296423,0.894304485,8.747261,8.4951391
1866.083333,0.03733769,0.868845372,8.7727575,8.4957094
1866.166667,0.037379038,0.844111031,8.7574873,8.4962683
1866.25,0.037420468,0.820080828,8.7277403,8.4968176
1866.333333,0.03746198,0.796734719,8.6754274,8.4973564
1866.416667,0.037503573,0.774053228,8.658123,8.4978857
1866.5,0.037545247,0.752017435,8.764679,8.4984064
1866.583333,0.037587002,0.730608959,8.7116976,8.4989166
1866.666667,0.037628837,0.70980994,8.748436,8.4994183
1866.75,0.037670753,0.689603029,8.741538,8.4999113
1866.833333,0.037712748,0.669971369,8.7466307,8.5003967
1866.916667,0.037754823,0.650898585,8.7102175,8.5008736
1867,0.037796978,0.632368766,8.7472801,8.5013428
1867.083333,0.037839212,0.614366454,8.7094622,8.5018034
1867.166667,0.037881525,0.596876634,8.7180891,8.5022583
1867.25,0.037923916,0.579884715,8.7343111,8.5027037
1867.333333,0.037966387,0.563376523,8.7910986,8.5031443
1867.416667,0.038008935,0.547338287,8.841363,8.5035763
1867.5,0.038051561,0.531756628,8.7960873,8.5040035
1867.583333,0.038094265,0.516618549,8.7450438,8.5044231
1867.666667,0.038137047,0.501911422,8.6694479,8.504837
1867.75,0.038179906,0.487622978,8.6838551,8.5052452
1867.833333,0.038222842,0.473741298,8.6760607,8.5056467
1867.916667,0.038265854,0.460254803,8.7466936,8.5060425
1868,0.038308943,0.447152242,8.7448235,8.5064335
1868.083333,0.038352109,0.434422686,8.7753382,8.5068197
1868.166667,0.03839535,0.422055516,8.7892885,8.5072002
1868.25,0.038438667,0.410040414,8.7589855,8.507576
1868.333333,0.038482059,0.39836736,8.763793,8.507946
1868.416667,0.038525527,0.387026614,8.656188,8.5083122
1868.5,0.038569069,0.376008718,8.6280527,8.5086737
1868.583333,0.038612687,0.365304479,8.6650867,8.5090303
1868.666667,0.038656379,0.35490497,8.8018694,8.5093822
1868.75,0.038700145,0.344801514,8.7818213,8.5097313
1868.833333,0.038743985,0.334985685,8.780324,8.5100765
1868.916667,0.038787898,0.325449292,8.7816248,8.510416
1869,0.038831886,0.316184383,8.791872,8.5107527
1869.083333,0.038875946,0.307183227,8.7790289,8.5110865
1869.166667,0.038920079,0.298438317,8.7778883,8.5114155
1869.25,0.038964286,0.289942357,8.826539,8.5117426
1869.333333,0.039008564,0.281688261,8.7887115,8.5120649
1869.416667,0.039052915,0.273669143,8.8359966,8.5123854
1869.5,0.039097338,0.265878314,8.7914791,8.512701
1869.583333,0.039141832,0.258309275,8.7860003,8.5130148
1869.666667,0.039186398,0.250955711,8.6609726,8.5133247
1869.75,0.039231037,0.243811489,8.6669598,8.5136328
1869.833333,0.039275749,0.236870649,8.6531916,8.513937
1869.916667,0.039320537,0.230127402,8.6435995,8.5142393
1870,0.039365402,0.223576121,8.6492701,8.5145388
1870.083333,0.039410347,0.217211343,8.6679735,8.5148363
1870.166667,0.039455376,0.211027758,8.6349974,8.51513
1870.25,0.039500493,0.205020207,8.6144962,8.5154238
1870.333333,0.039545702,0.19918368,8.6116781,8.5157137
1870.416667,0.039591009,0.193513307,8.5784101,8.5160027
1870.5,0.039636419,0.188004359,8.5435677,8.5162878
1870.583333,0.039681938,0.18265224,8.5016775,8.516572
1870.666667,0.039727573,0.177452485,8.476819,8.5168552
1870.75,0.03977333,0.172400757,8.5049334,8.5171366
1870.833333,0.039819217,0.167492842,8.5438929,8.517415
1870.916667,0.039865238,0.162724646,8.4952259,8.5176935
1871,0.039911402,0.158092191,8.4515266,8.5179691
1871.083333,0.039957714,0.153591614,8.4315672,8.5182447
1871.166667,0.040004181,0.149219159,8.4690828,8.5185184
1871.25,0.040050809,0.144971179,8.4446087,8.5187912
1871.333333,0.040097605,0.140844131,8.4591122,8.519062
1871.416667,0.040144576,0.136834572,8.4225874,8.5193329
1871.5,0.040191728,0.132939157,8.4788704,8.5196028
1871.583333,0.040239067,0.129154637,8.5042086,8.5198717
1871.666667,0.0402866,0.125477855,8.5493011,8.5201387
