,Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Country,Region,Latitude,Longitude,Elevation,Primary Volcano Type,Status
8618,Shishaldin,2.0,1948.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8619,Shishaldin,2.0,1946.0,8.0,0.0,1947.0,1.0,0.0,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8620,Shishaldin,2.0,1932.0,2.0,1.0,1932.0,5.0,21.0,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8621,Shishaldin,2.0,1929.0,5.0,28.0,1929.0,6.0,23.0,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8622,Shishaldin,2.0,1928.0,8.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8623,Shishaldin,,1927.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8624,Shishaldin,,1925.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8625,Shishaldin,2.0,1922.0,10.0,15.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8626,Shishaldin,,1901.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8627,Shishaldin,2.0,1898.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8628,Shishaldin,2.0,1883.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8629,Shishaldin,2.0,1842.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8630,Shishaldin,2.0,1838.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8631,Shishaldin,3.0,1830.0,11.0,0.0,1830.0,12.0,0.0,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8632,Shishaldin,2.0,1827.0,0.0,0.0,1829.0,0.0,0.0,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8633,Shishaldin,0.0,1826.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8634,Shishaldin,2.0,1825.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8635,Shishaldin,3.0,1824.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8636,Shishaldin,,950.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8637,Shishaldin,,-7050.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8638,Shishaldin,,-7550.0,0.0,0.0,,,,United States,Alaska,54.756,-163.97,2857,Stratovolcano,
8639,Khangar,,1500.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8640,Khangar,,1000.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8641,Khangar,,-350.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8642,Khangar,,-2700.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8643,Khangar,,-5500.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8644,Khangar,6.0,-5700.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8645,Khangar,,-6400.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8646,Khangar,,-7100.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8647,Khangar,,-8250.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8648,Khangar,4.0,-9500.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.761,157.407,1967,Stratovolcano,
8649,Roundtop,5.0,-7600.0,0.0,0.0,,,,United States,Alaska,54.8,-163.589,1871,Stratovolcano,
8650,Gamchen,,-550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.974,160.703,2539,Complex,
8651,Gamchen,,-1650.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,54.974,160.703,2539,Complex,
8652,Komarov,,950.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.033,160.725,2065,Stratovolcano,
8653,Komarov,0.0,450.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.033,160.725,2065,Stratovolcano,
8654,Vysoky,0.0,-550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.064,160.765,2129,Stratovolcano,
8655,Tseax River Cone,,1690.0,0.0,0.0,,,,Canada,Canada and Western USA,55.12,-128.9,609,Pyroclastic cone,Radiocarbon
8656,Tseax River Cone,,1330.0,0.0,0.0,,,,Canada,Canada and Western USA,55.12,-128.9,609,Pyroclastic cone,Radiocarbon
8657,Kizimen,3.0,2010.0,11.0,11.0,2013.0,9.0,13.0,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8658,Kizimen,2.0,1927.0,12.0,0.0,1928.0,1.0,0.0,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8659,Kizimen,3.0,850.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8660,Kizimen,,700.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8661,Kizimen,,350.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8662,Kizimen,,-1010.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8663,Kizimen,2.0,-4050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8664,Kizimen,4.0,-4450.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8665,Kizimen,,-5800.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8666,Kizimen,5.0,-6400.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8667,Kizimen,5.0,-8050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.131,160.32,2334,Stratovolcano,
8668,Pavlof,2.0,2016.0,3.0,27.0,2016.0,7.0,30.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8669,Pavlof,1.0,2014.0,11.0,12.0,2014.0,11.0,15.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8670,Pavlof,3.0,2014.0,5.0,31.0,2014.0,6.0,2.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8671,Pavlof,3.0,2013.0,5.0,13.0,2013.0,6.0,26.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8672,Pavlof,2.0,2007.0,8.0,15.0,2007.0,9.0,13.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8673,Pavlof,2.0,1996.0,9.0,11.0,1997.0,1.0,3.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8674,Pavlof,2.0,1990.0,3.0,5.0,1990.0,3.0,5.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8675,Pavlof,3.0,1986.0,4.0,16.0,1988.0,8.0,13.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8676,Pavlof,3.0,1983.0,11.0,11.0,1983.0,12.0,18.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8677,Pavlof,2.0,1983.0,7.0,11.0,1983.0,7.0,18.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8678,Pavlof,3.0,1981.0,9.0,25.0,1981.0,9.0,27.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8679,Pavlof,1.0,1981.0,3.0,30.0,1981.0,5.0,28.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8680,Pavlof,3.0,1980.0,11.0,8.0,1980.0,11.0,13.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8681,Pavlof,1.0,1980.0,7.0,6.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8682,Pavlof,2.0,1975.0,9.0,13.0,1977.0,3.0,16.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8683,Pavlof,3.0,1974.0,9.0,1.0,1975.0,1.0,13.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8684,Pavlof,1.0,1974.0,3.0,12.0,1974.0,3.0,24.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8685,Pavlof,2.0,1973.0,11.0,12.0,1973.0,11.0,13.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8686,Pavlof,2.0,1966.0,3.0,15.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8687,Pavlof,2.0,1960.0,7.0,2.0,1963.0,6.0,16.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8688,Pavlof,2.0,1958.0,5.0,17.0,1958.0,8.0,28.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8689,Pavlof,1.0,1953.0,11.0,25.0,1954.0,8.0,16.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8690,Pavlof,2.0,1951.0,10.0,16.0,1952.0,2.0,16.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8691,Pavlof,2.0,1950.0,7.0,31.0,1951.0,5.0,16.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8692,Pavlof,3.0,1936.0,0.0,0.0,1948.0,5.0,0.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8693,Pavlof,2.0,1929.0,3.0,0.0,1931.0,8.0,0.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8694,Pavlof,2.0,1924.0,1.0,17.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8695,Pavlof,2.0,1922.0,12.0,24.0,1923.0,2.0,28.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8696,Pavlof,2.0,1917.0,10.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8697,Pavlof,2.0,1914.0,7.0,6.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8698,Pavlof,3.0,1906.0,0.0,0.0,1911.0,12.0,7.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8699,Pavlof,2.0,1901.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8700,Pavlof,2.0,1894.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8701,Pavlof,2.0,1892.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8702,Pavlof,2.0,1886.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8703,Pavlof,1.0,1880.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8704,Pavlof,2.0,1866.0,3.0,14.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8705,Pavlof,2.0,1846.0,8.0,0.0,1846.0,8.0,0.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8706,Pavlof,2.0,1845.0,8.0,12.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8707,Pavlof,1.0,1838.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8708,Pavlof,2.0,1825.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8709,Pavlof,2.0,1817.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8710,Pavlof,2.0,1790.0,0.0,0.0,,,,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8711,Pavlof,4.0,1762.0,0.0,0.0,1786.0,0.0,0.0,United States,Alaska,55.417,-161.894,2493,Stratovolcano,
8712,Piip,,-5050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.42,167.33,-300,Submarine,Tephrochronology
8713,Amak,,1796.0,0.0,0.0,,,,United States,Alaska,55.424,-163.149,488,Stratovolcano,
8714,Amak,,1700.0,0.0,0.0,1710.0,0.0,0.0,United States,Alaska,55.424,-163.149,488,Stratovolcano,
8715,Amak,,-2550.0,0.0,0.0,,,,United States,Alaska,55.424,-163.149,488,Stratovolcano,
8716,Cherpuk Group,,-4550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.55,157.47,1868,Pyroclastic cone(s),
8717,Dana,5.0,-1890.0,0.0,0.0,,,,United States,Alaska,55.641,-161.214,1354,Stratovolcano,
8718,Ichinsky,0.0,1740.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8719,Ichinsky,,1300.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8720,Ichinsky,,800.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8721,Ichinsky,,550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8722,Ichinsky,,50.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8723,Ichinsky,,-600.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8724,Ichinsky,,-1200.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8725,Ichinsky,,-1950.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8726,Ichinsky,,-2850.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8727,Ichinsky,5.0,-5400.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8728,Ichinsky,,-5650.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8729,Ichinsky,,-5850.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8730,Ichinsky,,-6150.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8731,Ichinsky,,-6950.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.678,157.718,3596,Stratovolcano,
8732,Tolbachik,4.0,2012.0,11.0,27.0,2013.0,9.0,5.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8733,Tolbachik,4.0,1975.0,6.0,28.0,1976.0,12.0,10.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8734,Tolbachik,2.0,1970.0,9.0,16.0,1970.0,12.0,1.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8735,Tolbachik,1.0,1970.0,1.0,16.0,1970.0,4.0,16.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8736,Tolbachik,1.0,1968.0,7.0,2.0,1969.0,7.0,2.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8737,Tolbachik,2.0,1967.0,10.0,16.0,1967.0,11.0,16.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8738,Tolbachik,2.0,1967.0,3.0,16.0,1967.0,5.0,16.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8739,Tolbachik,2.0,1966.0,4.0,15.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8740,Tolbachik,1.0,1965.0,7.0,2.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8741,Tolbachik,2.0,1964.0,3.0,16.0,1964.0,4.0,24.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8742,Tolbachik,1.0,1962.0,8.0,16.0,1963.0,7.0,2.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8743,Tolbachik,2.0,1961.0,3.0,24.0,1962.0,2.0,16.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8744,Tolbachik,2.0,1959.0,7.0,2.0,1960.0,7.0,2.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8745,Tolbachik,2.0,1958.0,7.0,13.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8746,Tolbachik,2.0,1956.0,9.0,28.0,1957.0,11.0,28.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8747,Tolbachik,2.0,1955.0,10.0,6.0,1955.0,12.0,8.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8748,Tolbachik,2.0,1955.0,1.0,7.0,1955.0,2.0,9.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8749,Tolbachik,2.0,1954.0,2.0,21.0,1954.0,6.0,13.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8750,Tolbachik,2.0,1947.0,1.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8751,Tolbachik,3.0,1940.0,11.0,0.0,1941.0,7.0,15.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8752,Tolbachik,2.0,1940.0,2.0,0.0,1940.0,4.0,0.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8753,Tolbachik,2.0,1939.0,9.0,25.0,1939.0,9.0,27.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8754,Tolbachik,2.0,1936.0,8.0,13.0,1937.0,3.0,2.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8755,Tolbachik,2.0,1931.0,3.0,4.0,1932.0,0.0,0.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8756,Tolbachik,2.0,1904.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8757,Tolbachik,2.0,1793.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8758,Tolbachik,2.0,1790.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8759,Tolbachik,2.0,1789.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8760,Tolbachik,2.0,1788.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8761,Tolbachik,2.0,1769.0,2.0,15.0,1769.0,10.0,15.0,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8762,Tolbachik,2.0,1740.0,12.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8763,Tolbachik,2.0,1739.0,2.0,1.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8764,Tolbachik,2.0,1550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8765,Tolbachik,3.0,1050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8766,Tolbachik,4.0,1000.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8767,Tolbachik,4.0,950.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8768,Tolbachik,4.0,900.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8769,Tolbachik,3.0,550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8770,Tolbachik,3.0,450.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8771,Tolbachik,4.0,400.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8772,Tolbachik,,350.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8773,Tolbachik,,250.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8774,Tolbachik,,150.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8775,Tolbachik,4.0,50.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8776,Tolbachik,,-100.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8777,Tolbachik,,-200.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8778,Tolbachik,,-700.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8779,Tolbachik,,-750.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8780,Tolbachik,,-800.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8781,Tolbachik,,-1650.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8782,Tolbachik,3.0,-1750.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8783,Tolbachik,3.0,-2050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8784,Tolbachik,,-4550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8785,Tolbachik,,-5450.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8786,Tolbachik,,-5600.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8787,Tolbachik,,-5650.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8788,Tolbachik,,-6050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8789,Tolbachik,,-7600.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,55.832,160.326,3611,Shield,
8790,Bezymianny,3.0,2010.0,5.0,21.0,2018.0,1.0,18.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8791,Bezymianny,3.0,2009.0,12.0,17.0,2010.0,2.0,16.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8792,Bezymianny,3.0,2008.0,7.0,11.0,2008.0,8.0,23.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8793,Bezymianny,3.0,2007.0,5.0,10.0,2007.0,12.0,24.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8794,Bezymianny,3.0,2006.0,4.0,16.0,2006.0,12.0,29.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8795,Bezymianny,2.0,2005.0,11.0,29.0,2005.0,12.0,1.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8796,Bezymianny,3.0,2004.0,1.0,14.0,2005.0,2.0,16.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8797,Bezymianny,3.0,2003.0,7.0,26.0,2003.0,8.0,1.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8798,Bezymianny,2.0,2002.0,12.0,25.0,2002.0,12.0,28.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8799,Bezymianny,2.0,2001.0,12.0,10.0,2002.0,1.0,6.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8800,Bezymianny,3.0,2001.0,7.0,23.0,2001.0,8.0,10.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8801,Bezymianny,2.0,2000.0,7.0,18.0,2000.0,11.0,4.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8802,Bezymianny,2.0,2000.0,3.0,14.0,2000.0,3.0,26.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8803,Bezymianny,2.0,1999.0,2.0,25.0,1999.0,2.0,25.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8804,Bezymianny,0.0,1998.0,6.0,20.0,1998.0,6.0,22.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8805,Bezymianny,3.0,1997.0,12.0,5.0,1997.0,12.0,6.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8806,Bezymianny,3.0,1997.0,5.0,8.0,1997.0,5.0,16.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8807,Bezymianny,0.0,1996.0,7.0,23.0,1996.0,9.0,1.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8808,Bezymianny,3.0,1995.0,9.0,16.0,1995.0,10.0,8.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8809,Bezymianny,2.0,1994.0,7.0,7.0,1994.0,10.0,5.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8810,Bezymianny,3.0,1993.0,10.0,21.0,1994.0,2.0,4.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8811,Bezymianny,2.0,1992.0,3.0,12.0,1992.0,6.0,12.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8812,Bezymianny,3.0,1990.0,1.0,29.0,1991.0,11.0,29.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8813,Bezymianny,2.0,1989.0,8.0,1.0,1989.0,8.0,4.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8814,Bezymianny,3.0,1986.0,12.0,5.0,1988.0,7.0,26.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8815,Bezymianny,2.0,1986.0,3.0,26.0,1986.0,6.0,29.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8816,Bezymianny,3.0,1985.0,6.0,12.0,1985.0,12.0,14.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8817,Bezymianny,3.0,1984.0,2.0,5.0,1984.0,12.0,16.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8818,Bezymianny,3.0,1981.0,6.0,12.0,1983.0,5.0,22.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8819,Bezymianny,2.0,1980.0,8.0,21.0,1980.0,8.0,27.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8820,Bezymianny,3.0,1980.0,4.0,18.0,1980.0,4.0,19.0,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8821,Bezymianny,2.0,1979.0,9.0,18.0,,,,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
8822,Bezymianny,3.0,1979.0,2.0,11.0,,,,Russia,Kamchatka and Mainland Asia,55.972,160.595,2882,Stratovolcano,
