,city,lat,lng,pop,country,time,dist,risk
1170,Rio de Janeiro,-22.92502317,-43.22502079,6879087.5,Brazil,94.0,343.50577440467947,2.914510602282276
1171,Sao Paulo,-23.55867959,-46.62501998,14433147.5,Brazil,6.0,18.56535593615615,7.838053472559059
1172,Bandar Seri Begawan,4.883331115,114.9332841,218250.0,Brunei,1580.0,274.58854488288176,2.7007641064768566
1173,Lovec,43.13799911,24.71900459,42211.0,Bulgaria,5510.0,521.8859227305526,1.5012575826038275
1174,Montana,43.41400203,23.23700161,47445.0,Bulgaria,16.0,369.1406973360112,2.864178355359101
1175,Razgrad,43.53399903,26.53599663,38285.0,Bulgaria,9.0,526.8244783091269,2.452439487320253
1176,Sliven,42.67937034,26.33001013,87346.5,Bulgaria,7570.0,323.9321465565813,2.245700326829282
1177,Plovdiv,42.15397605,24.7539823,319089.5,Bulgaria,4.0,222.84025465606268,4.113920258300292
1178,Pernik,42.60999473,23.02271846,80625.0,Bulgaria,21.0,148.23319280575492,4.214225130644008
1179,Vratsa,43.20998395,23.56253048,68287.0,Bulgaria,19.0,511.6903941756066,2.3556417337016553
1180,Shumen,43.27000612,26.92935339,75487.5,Bulgaria,112.0,119.16836065335633,4.223138947416881
1181,Khaskovo,41.94378216,25.563286899999998,72805.0,Bulgaria,3.0,270.280478861,3.810106981339587
1182,Stara Zagora,42.42313275,25.6227148,128315.5,Bulgaria,2570.0,49.45883751780547,5.176188708225744
1183,Pleven,43.42376935,24.61337073,110445.5,Bulgaria,12.0,273.18732718919176,3.4457033011786464
1184,Turnovo,43.08624473,25.65552934,53115.0,Bulgaria,7630.0,441.23296010613353,1.743536235946241
1185,Kyustendil,42.28427818,22.6911108,49676.5,Bulgaria,84.0,219.2268062101496,3.3253960238569453
1186,Dobrich,43.58505149,27.83999548,73813.0,Bulgaria,3.0,182.44065832807834,4.403396161258312
1187,Varna,43.21564252,27.89528926,245522.0,Bulgaria,740.0,537.5934553545538,1.7741550958590455
1188,Ruse,43.85369143,25.97333939,170254.0,Bulgaria,7330.0,401.6265863832928,1.9666450626749206
1189,Burgas,42.51460004,27.47464311,174254.0,Bulgaria,6.0,172.68486176085284,4.347362070612909
1190,Sofia,42.68334943,23.31665401,1029913.5,Bulgaria,135.0,307.15576825763134,2.928778191066181
1191,Fada Ngourma,12.05499605,0.360999451,33910.0,Burkina Faso,234.0,402.4419702025504,2.2252123786062254
1192,Orodara,10.97399705,-4.907996452,18632.0,Burkina Faso,361.0,57.01227949201653,5.049746970833876
1193,Solenzo,12.183333300000001,-4.0833333,10385.0,Burkina Faso,360.0,1150.1445819554672,0.48427051411997835
1194,Nouna,12.728997099999999,-3.8600005189999997,29048.0,Burkina Faso,12.0,625.764084595384,2.0985838080247183
1195,Dedougou,12.455001,-3.464000439,45341.0,Burkina Faso,8070.0,318.7081076065902,2.2197169995736865
1196,Gorom Gorom,14.45000398,-0.23329754600000002,6691.0,Burkina Faso,12.0,228.8012634744564,3.5030970677957245
1197,Djibo,14.09900404,-1.627001421,22223.0,Burkina Faso,67.0,108.47398642976295,4.361228208743056
1198,Tougan,13.06899899,-3.0699984089999997,17590.0,Burkina Faso,2.0,231.51628401714666,4.053998713757194
1199,Kombissiri,12.06399605,-1.333997543,30137.0,Burkina Faso,51.0,654.0955163907839,1.723612008443167
1200,Ziniare,12.57699605,-1.2930024420000001,12703.0,Burkina Faso,107.0,91.08349291271058,4.500019615013836
1201,Yako,12.95399712,-2.262995501,22904.0,Burkina Faso,1182.0,409.461129414421,1.9732149545435873
1202,Reo,12.33349214,-2.466944513,37535.0,Burkina Faso,40.0,823.0896556345091,1.4369929181763295
1203,Leo,11.09400299,-2.0979985290000003,26884.0,Burkina Faso,63.0,144.5527274002768,3.9565739810126965
1204,Sapouy,11.5544444,-1.7736111,3837.0,Burkina Faso,5.0,293.2912585144557,3.3104897135928577
1205,Boulsa,12.65699714,-0.568997532,17489.0,Burkina Faso,730.0,158.7186124462405,3.43565118275127
1206,Zorgo,12.24299707,-0.611000429,23892.0,Burkina Faso,15.0,530.7223565244634,2.2796663101101022
1207,Koupela,12.17700004,-0.35600351399999997,32052.0,Burkina Faso,185.0,661.0974508098606,1.502291467735516
1208,Po,11.16900002,-1.134998478,17924.0,Burkina Faso,7370.0,182.8104572582738,2.9968475627324174
1209,Manga,11.66200198,-1.064996408,15173.0,Burkina Faso,157.0,738.4285915586515,1.3016090333328814
1210,Diebougou,10.95200113,-3.248000411,12732.0,Burkina Faso,244.0,165.38095788568438,3.4861785833148446
1211,Gaoua,10.32499811,-3.1740024069999997,28023.0,Burkina Faso,6470.0,667.6258707476243,1.08412193083217
1212,Bogande,12.96900003,-0.1379965,9854.0,Burkina Faso,660.0,364.1780258070168,2.1489997490618724
1213,Dori,14.033997099999999,-0.027998519,37806.0,Burkina Faso,9.0,335.7022214444909,3.133594812038535
1214,Sebba,13.4364122,0.530443,3273.0,Burkina Faso,16.0,822.7181051698791,1.4328784919976103
1215,Diapaga,12.07700108,1.7960045709999999,26013.0,Burkina Faso,5.0,594.1510740724993,2.4006413375651885
1216,Koudougou,12.25047833,-2.369995159,85339.0,Burkina Faso,7.0,577.9814039228075,2.4341338960794743
1217,Ouahigouya,13.5704236,-2.419992108,70300.0,Burkina Faso,94.0,390.75715245127236,2.457940284977636
1218,Kaya,13.09037539,-1.090047446,39623.0,Burkina Faso,3.0,47.33958899641121,6.365296441191901
1219,Tenkodogo,11.78040367,-0.36970381799999996,37883.0,Burkina Faso,67.0,333.8919587197212,2.709569156232921
1220,Banfora,10.63044802,-4.760004315,45903.5,Burkina Faso,820.0,88.50817966926871,4.36728073251322
1221,Bobo Dioulasso,11.1799752,-4.289981325,346035.0,Burkina Faso,20.0,153.54400100870672,4.264470360182543
1222,Ouagadougou,12.37031598,-1.524723756,992228.5,Burkina Faso,60.0,429.44896828555096,2.5534599639914846
1223,Cankuzo,-3.1667039210000003,30.51669662,6585.0,Burundi,110.0,618.3424875477605,1.5562461978680948
1224,Karusi,-3.099995968,30.16299648,10705.0,Burundi,132.0,466.89777430813274,1.994422390329505
1225,Rutana,-3.93100195,29.99300455,20893.0,Burundi,4.0,243.35268468477202,3.7969815189665286
1226,Ruyigi,-3.481001905,30.243996600000003,38458.0,Burundi,103.0,660.4236536770366,1.6059687143175103
1227,Bubanza,-3.0833009839999996,29.36670351,12728.0,Burundi,139.0,330.13193188174455,2.5250587387210057
1228,Kayanza,-2.899997879,29.566701600000002,19443.0,Burundi,5420.0,282.51305135249703,2.373689010281198
1229,Makamba,-4.133303903,29.79999964,19642.0,Burundi,88.0,206.5220884691716,3.339406144005795
1230,Ngozi,-2.9120038839999998,29.82500157,21506.0,Burundi,2070.0,747.7237323751056,0.9980976911812041
1231,Kirundo,-2.5847222000000003,30.0972222,6083.0,Burundi,5.0,192.69326612643616,3.985252742336037
1232,Muramvya,-3.260997006,29.61199862,18041.0,Burundi,77.0,546.3980661715665,1.8846536729199255
1233,Bururi,-3.9507291469999997,29.61657955,20066.5,Burundi,220.0,610.7162820656971,1.5628072191948368
1234,Muyinga,-2.8523465789999998,30.31726029,71076.0,Burundi,360.0,129.19170061520776,3.9321862494544897
1235,Gitega,-3.4260066539999996,29.84359411,23167.0,Burundi,32.0,1041.0917136191963,1.0890355621474734
1236,Bujumbura,-3.37608722,29.36000606,331700.0,Burundi,11470.0,526.3942824500098,1.5606783024721438
1237,Kampong Spoe,11.451996099999999,104.51899859999999,33231.0,Cambodia,7070.0,107.83164594368634,3.8382720501901293
1238,Kampong Thum,12.71199613,104.88899769999999,19951.0,Cambodia,20.0,261.8183381926841,3.2684404755698524
1239,Prey Veng,11.48399998,105.32400359999998,74000.0,Cambodia,42.0,616.0162131364204,1.914548354233246
1240,Phnum Tbeng Meanchey,13.816701,104.9667037,24380.0,Cambodia,120.0,298.2586804189074,2.7516240267115455
1241,Stoeng Treng,13.52300408,105.97400159999998,29665.0,Cambodia,3.0,512.0837227762878,2.7800021938742483
1242,Kracheh,12.46899612,106.0239967,19975.0,Cambodia,109.0,272.275052862195,2.889231258271607
1243,Senmonorom,12.44999711,107.19999969999999,7944.0,Cambodia,970.0,263.13903665094267,2.578300552924109
1244,Lumphat,13.50700214,106.98100259999998,19205.0,Cambodia,14.0,399.2352954532017,2.71053534761595
1245,Svay Rieng,11.0799991,105.80100359999999,23956.0,Cambodia,25.0,232.2741155983646,3.414202585137362
1246,Sisophon,13.58375612,102.9833158,36760.0,Cambodia,1183.0,188.6266861973709,3.17823050866481
1247,Krong Koh Kong,11.61753897,102.9849329,30285.0,Cambodia,6.0,230.59108490916955,3.792849915577951
1248,Pursat,12.53369102,103.91669549999999,32961.0,Cambodia,35.0,593.8116553302287,1.9489081268309754
1249,Kampong Cham,12.00044191,105.4500386,72491.5,Cambodia,51.0,273.7694733922182,3.1038472977337577
1250,Kompong Chhnang,12.25047833,104.6666239,65817.0,Cambodia,49.0,201.5227385463952,3.566656673025207
1251,Kampot,10.61708966,104.1833459,36398.0,Cambodia,1470.0,313.39856325308745,2.388813820320616
1252,Takeo,10.98375978,104.7833093,15264.0,Cambodia,2570.0,57.21461128511292,4.810868639244155
1253,Battambang,13.10001304,103.2000468,152608.5,Cambodia,192.0,379.4444249982291,2.444441743549146
