,Year,temp,Fit
725,1813.666667,8.1850672,8.2552834
726,1813.75,8.2959232,8.2608061
727,1813.833333,8.1887846,8.2661724
728,1813.916667,7.8628445,8.2713861
729,1814,7.8600736,8.2764511
730,1814.083333,7.7739978,8.2813721
731,1814.166667,7.7863517,8.2861528
732,1814.25,7.6106238,8.2907982
733,1814.333333,7.5677028,8.2953119
734,1814.416667,7.5729384,8.299696
735,1814.5,7.8438554,8.303956
736,1814.583333,7.9581528,8.308094
737,1814.666667,8.1255445,8.3121147
738,1814.75,8.1440096,8.3160219
739,1814.833333,8.0942545,8.3198175
740,1814.916667,8.1899471,8.3235054
741,1815,8.0684433,8.3270874
742,1815.083333,8.1540079,8.1940689
743,1815.166667,8.1698751,8.0648384
744,1815.25,8.2152891,7.9392858
745,1815.333333,8.2552509,7.8173079
746,1815.416667,7.9807549,7.698802
747,1815.5,7.6315713,7.5836706
748,1815.583333,7.7640877,7.471817
749,1815.666667,7.4297194,7.3631463
750,1815.75,7.3354573,7.2575707
751,1815.833333,7.3478274,7.1550002
752,1815.916667,7.4237919,7.0553508
753,1816,7.4988174,6.9585376
754,1816.083333,7.3522453,7.0009785
755,1816.166667,7.2959123,7.042213
756,1816.25,7.2644029,7.0822725
757,1816.333333,7.1982975,7.1211934
758,1816.416667,7.336731,7.1590052
759,1816.5,7.4245172,7.1957412
760,1816.583333,7.4101067,7.2314305
761,1816.666667,7.7532101,7.2661047
762,1816.75,7.8736439,7.2997913
763,1816.833333,7.8759513,7.3325205
764,1816.916667,7.8234677,7.3643169
765,1817,7.7797427,7.3952084
766,1817.083333,7.8138385,7.425221
767,1817.166667,7.8963094,7.4543791
768,1817.25,7.8301659,7.4827075
769,1817.333333,7.7796588,7.5102296
770,1817.416667,7.7585807,7.5369687
771,1817.5,7.6396499,7.5629454
772,1817.583333,7.5968971,7.5881844
773,1817.666667,7.4011884,7.6127048
774,1817.75,7.4821134,7.6365261
775,1817.833333,7.592865,7.6596708
776,1817.916667,7.6621947,7.6821561
777,1818,7.8238816,7.7040019
778,1818.083333,7.8926291,7.7252254
779,1818.166667,7.8387399,7.7458458
780,1818.25,7.925972,7.7658787
781,1818.333333,8.0176907,7.7853422
782,1818.416667,8.0360451,7.8042512
783,1818.5,8.2080278,7.8226228
784,1818.583333,8.1810179,7.8404717
785,1818.666667,8.2372494,7.8578119
786,1818.75,8.1356478,7.8746595
787,1818.833333,8.0190363,7.8910279
788,1818.916667,7.9344993,7.9069304
789,1819,7.8942738,7.9223804
790,1819.083333,7.8851981,7.9373908
791,1819.166667,7.9033113,7.9519744
792,1819.25,7.9814,7.9661427
793,1819.333333,8.1074286,7.9799094
794,1819.416667,8.0863867,7.9932828
795,1819.5,7.9229302,8.0062771
796,1819.583333,7.744348,8.0189018
797,1819.666667,7.7657113,8.031167
798,1819.75,7.8043346,8.0430841
799,1819.833333,7.965138,8.0546618
800,1819.916667,8.0968714,8.0659103
801,1820,8.0996494,8.0768385
802,1820.083333,8.110796,8.0874577
803,1820.166667,8.0716124,8.0977736
804,1820.25,8.0550117,8.1077967
805,1820.333333,7.9579015,8.1175356
806,1820.416667,7.9143181,8.1269979
807,1820.5,7.8975587,8.1361895
808,1820.583333,8.1169176,8.1451225
809,1820.666667,8.2331171,8.1538
810,1820.75,8.3103638,8.1622324
811,1820.833333,8.2553682,8.1704245
812,1820.916667,8.2552423,8.1783838
813,1821,8.1825056,8.1861172
814,1821.083333,8.1461058,8.1936312
815,1821.166667,8.2068548,8.2009315
816,1821.25,8.1390009,8.208025
817,1821.333333,8.2114992,8.2149181
818,1821.416667,8.3479633,8.2216148
819,1821.5,8.5059347,8.2281218
820,1821.583333,8.4849138,8.2344437
821,1821.666667,8.5815344,8.2405872
822,1821.75,8.8120279,8.2465563
823,1821.833333,8.878232,8.2523556
824,1821.916667,8.8579054,8.2579918
825,1822,8.9123812,8.2634678
826,1822.083333,9.005578,8.2687883
827,1822.166667,9.0124655,8.2739592
828,1822.25,9.0264511,8.2789822
829,1822.333333,8.9744062,8.283864
830,1822.416667,8.866231,8.2886086
831,1822.5,8.7143402,8.2932177
832,1822.583333,8.6115513,8.2976971
833,1822.666667,8.3695974,8.3020496
834,1822.75,8.104249,8.3062792
835,1822.833333,7.9905486,8.3103905
836,1822.916667,7.9458098,8.3143845
837,1823,8.0142813,8.3182659
838,1823.083333,8.0068884,8.3220387
839,1823.166667,7.998529,8.3257055
840,1823.25,7.9892125,8.3292685
841,1823.333333,7.9542632,8.3327303
842,1823.416667,7.9153695,8.3360949
843,1823.5,8.0198679,8.339366
844,1823.583333,8.1301193,8.3425446
845,1823.666667,8.2180567,8.3456335
846,1823.75,8.2582321,8.3486357
847,1823.833333,8.3376226,8.3515549
848,1823.916667,8.3824463,8.3543911
849,1824,8.348856,8.3571482
850,1824.083333,8.3821707,8.359828
851,1824.166667,8.456748,8.3624334
852,1824.25,8.5522423,8.3649654
853,1824.333333,8.591032,8.3674269
854,1824.416667,8.7162104,8.3698196
855,1824.5,8.9381723,8.3721457
856,1824.583333,8.9892588,8.3744068
857,1824.666667,9.0052109,8.376606
858,1824.75,8.9925337,8.3787432
859,1824.833333,9.0416441,8.3808212
860,1824.916667,9.0361328,8.3828421
861,1825,9.0639029,8.3848066
862,1825.083333,8.9890223,8.3867168
863,1825.166667,8.9072361,8.3885736
864,1825.25,8.8562384,8.3903799
865,1825.333333,8.8490314,8.3921366
866,1825.416667,8.8810263,8.3938456
867,1825.5,8.7166243,8.3955069
868,1825.583333,8.5787315,8.3971224
869,1825.666667,8.4642363,8.398694
870,1825.75,8.4636564,8.4002228
871,1825.833333,8.4103727,8.4017086
872,1825.916667,8.48985,8.4031544
873,1826,8.4599524,8.404561
874,1826.083333,8.5351295,8.4059305
875,1826.166667,8.5527258,8.4072609
876,1826.25,8.5657253,8.4085569
877,1826.333333,8.5968285,8.4098167
878,1826.416667,8.6059294,8.4110432
879,1826.5,8.7500525,8.4122362
880,1826.583333,8.9141226,8.4133978
881,1826.666667,9.0583582,8.4145279
882,1826.75,9.1367607,8.4156275
883,1826.833333,9.2331562,8.4166975
884,1826.916667,9.2432489,8.4177389
885,1827,9.2772093,8.4187536
886,1827.083333,9.2753267,8.4197407
887,1827.166667,9.2761383,8.4207029
888,1827.25,9.2399168,8.4216385
889,1827.333333,9.255414,8.4225492
890,1827.416667,9.2213621,8.4234362
891,1827.5,9.0020323,8.4243002
892,1827.583333,8.722703,8.4251423
893,1827.666667,8.5956125,8.4259615
894,1827.75,8.5721226,8.4267597
895,1827.833333,8.509717,8.4275379
896,1827.916667,8.4425163,8.4282961
897,1828,8.4683847,8.4290352
898,1828.083333,8.4645681,8.4297543
899,1828.166667,8.478982,8.4304552
900,1828.25,8.4235945,8.431138
901,1828.333333,8.4171095,8.4318047
902,1828.416667,8.4004107,8.4324541
903,1828.5,8.4378443,8.4330873
904,1828.583333,8.5206175,8.4337044
905,1828.666667,8.4711256,8.4343071
906,1828.75,8.3750858,8.4348936
907,1828.833333,8.2843447,8.4354658
908,1828.916667,8.2738504,8.4360247
909,1829,8.1692572,8.4365702
910,1829.083333,8.1574173,8.4371023
911,1829.166667,8.1323605,8.4376202
912,1829.25,8.1680574,8.4381275
913,1829.333333,8.1577234,8.4386215
914,1829.416667,8.0496969,8.439105
915,1829.5,8.0078564,8.4395771
916,1829.583333,8.0927229,8.4400368
917,1829.666667,8.3013449,8.4404869
918,1829.75,8.2892656,8.4409266
919,1829.833333,8.3733521,8.4413557
920,1829.916667,8.3004789,8.4417744
921,1830,8.2912207,8.4421844
922,1830.083333,8.325984,8.442585
923,1830.166667,8.3310919,8.442977
924,1830.25,8.3014441,8.4433603
925,1830.333333,8.2606077,8.4437351
926,1830.416667,8.5278225,8.4441023
927,1830.5,8.7272987,8.4444599
928,1830.583333,8.7148199,8.4448118
929,1830.666667,8.609067,8.4451551
930,1830.75,8.5998449,8.4454918
931,1830.833333,8.5087814,8.4458208
932,1830.916667,8.5394049,8.4461432
933,1831,8.5769777,8.4464588
934,1831.083333,8.4731359,8.4256544
935,1831.166667,8.4119892,8.4054461
936,1831.25,8.3917398,8.3858137
937,1831.333333,8.4064894,8.366744
938,1831.416667,8.1082983,8.3482199
939,1831.5,7.8857398,8.330225
940,1831.583333,7.8788967,8.312746
941,1831.666667,7.8746123,8.2957668
942,1831.75,7.8942909,8.279274
943,1831.833333,7.9220867,8.2632523
944,1831.916667,7.9142766,8.2476912
945,1832,7.874969,8.2325745
946,1832.083333,7.8734779,8.2390051
947,1832.166667,7.8474259,8.2452555
948,1832.25,7.8616958,8.2513304
949,1832.333333,7.884573,8.2572355
950,1832.416667,7.9057212,8.2629757
951,1832.5,7.8599248,8.2685547
952,1832.583333,7.8720574,8.2739773
953,1832.666667,7.9054675,8.2792492
954,1832.75,7.8541198,8.2843733
955,1832.833333,7.8321509,8.2893543
956,1832.916667,7.8457375,8.2941971
957,1833,7.8627739,8.2989044
958,1833.083333,7.8756275,8.3034801
959,1833.166667,7.9271412,8.307929
960,1833.25,7.9933739,8.312254
961,1833.333333,7.9468923,8.3164577
962,1833.416667,8.1653328,8.3205462
963,1833.5,8.3536673,8.3245211
964,1833.583333,8.2102623,8.3283854
965,1833.666667,8.1852064,8.3321419
966,1833.75,8.3307915,8.3357954
967,1833.833333,8.3377466,8.3393478
968,1833.916667,8.3915548,8.342802
969,1834,8.3972998,8.3461599
970,1834.083333,8.4323721,8.3494263
971,1834.166667,8.4766397,8.352602
972,1834.25,8.5329504,8.355691
973,1834.333333,8.5830269,8.3586941
974,1834.416667,8.5317698,8.3616152
975,1834.5,8.5569658,8.3644571
976,1834.583333,8.7915134,8.3672199
977,1834.666667,8.8395548,8.3699074
978,1834.75,8.7295008,8.3725214
979,1834.833333,8.7332945,8.3750639
980,1834.916667,8.6295042,8.3775377
981,1835,8.5735321,8.3799438
982,1835.083333,8.4988852,8.3323221
983,1835.166667,8.393692,8.2860603
984,1835.25,8.248704,8.2411175
985,1835.333333,8.1896429,8.1974573
986,1835.416667,7.9717164,8.1550436
987,1835.5,7.7562423,8.1138401
988,1835.583333,7.6389747,8.0738134
989,1835.666667,7.5639014,8.0349283
990,1835.75,7.6483779,7.9971538
991,1835.833333,7.6217256,7.9604578
992,1835.916667,7.6203008,7.9248095
993,1836,7.6506896,7.8901796
994,1836.083333,7.6910043,7.9065008
995,1836.166667,7.7181258,7.9223604
996,1836.25,7.7862935,7.9377723
997,1836.333333,7.8762622,7.9527478
998,1836.416667,7.9204535,7.9673004
999,1836.5,8.0890913,7.9814425
1000,1836.583333,8.1282568,7.9951844
1001,1836.666667,8.1808872,8.0085392
1002,1836.75,8.0123072,8.0215158
1003,1836.833333,7.9352393,8.0341282
1004,1836.916667,7.9184442,8.0463829
1005,1837,7.879993,8.0582933
1006,1837.083333,7.8606992,8.0698671
1007,1837.166667,7.9316521,8.0811157
1008,1837.25,7.9309573,8.0920458
1009,1837.333333,7.8511786,8.1026697
1010,1837.416667,7.88414,8.1129932
1011,1837.5,7.8871512,8.1230268
1012,1837.583333,7.6785464,8.1327782
1013,1837.666667,7.5348172,8.1422558
1014,1837.75,7.5571561,8.1514645
1015,1837.833333,7.6357579,8.1604176
1016,1837.916667,7.6526241,8.169117
1017,1838,7.714499,8.1775732
1018,1838.083333,7.8016205,8.185791
1019,1838.166667,7.8319783,8.193779
1020,1838.25,7.867897,8.2015429
1021,1838.333333,7.9206638,8.2090883
1022,1838.416667,7.9499755,8.216423
1023,1838.5,7.9244533,8.2235527
1024,1838.583333,8.1581373,8.2304821
1025,1838.666667,8.3741512,8.2372179
1026,1838.75,8.2780361,8.2437658
1027,1838.833333,8.332119,8.2501297
1028,1838.916667,8.3734293,8.2563171
1029,1839,8.3731756,8.262331
1030,1839.083333,8.3961916,8.268178
1031,1839.166667,8.4343395,8.2738609
1032,1839.25,8.4272337,8.2793856
1033,1839.333333,8.4174147,8.2847567
1034,1839.416667,8.3399324,8.289978
1035,1839.5,8.1942053,8.2950544
1036,1839.583333,8.2086124,8.2999907
1037,1839.666667,8.0752935,8.3047886
1038,1839.75,8.1561375,8.309454
1039,1839.833333,8.1536694,8.3139896
1040,1839.916667,8.2005243,8.3184004
1041,1840,8.2562609,8.3226881
1042,1840.083333,8.2430544,8.3268576
1043,1840.166667,8.1597309,8.3309116
1044,1840.25,8.1544971,8.3348551
1045,1840.333333,8.0680914,8.3386889
1046,1840.416667,8.0794582,8.3424168
1047,1840.5,8.1594534,8.3460426
1048,1840.583333,8.0047407,8.3495684
1049,1840.666667,8.0118132,8.3529978
1050,1840.75,7.9902835,8.3563328
1051,1840.833333,7.8919067,8.3595762
1052,1840.916667,7.8768935,8.36273
1053,1841,7.8465772,8.365799
1054,1841.083333,7.8395934,8.368784
1055,1841.166667,7.8920379,8.3716869
1056,1841.25,7.8770485,8.3745108
1057,1841.333333,7.9777112,8.3772583
1058,1841.416667,8.0396605,8.3799314
1059,1841.5,8.1152296,8.3825321
1060,1841.583333,8.2120399,8.3850613
1061,1841.666667,8.2724504,8.3875217
1062,1841.75,8.4870062,8.3899174
1063,1841.833333,8.6141653,8.3922472
1064,1841.916667,8.5874119,8.394515
1065,1842,8.5437126,8.3967209
1066,1842.083333,8.4629917,8.3988686
1067,1842.166667,8.4288664,8.4009581
1068,1842.25,8.4311609,8.4029922
1069,1842.333333,8.3975239,8.4049721
1070,1842.416667,8.4075499,8.4068985
1071,1842.5,8.4956989,8.4087744
1072,1842.583333,8.6067553,8.4105997
1073,1842.666667,8.6720057,8.4123774
1074,1842.75,8.5498438,8.4141073
1075,1842.833333,8.5032568,8.4157934
1076,1842.916667,8.4669514,8.4174337
1077,1843,8.4673777,8.4190302
1078,1843.083333,8.5009174,8.4205856
1079,1843.166667,8.5051355,8.422101
1080,1843.25,8.5290918,8.4235764
1081,1843.333333,8.5517435,8.4250145
1082,1843.416667,8.5624285,8.4264135
1083,1843.5,8.5966825,8.4277773
1084,1843.583333,8.5269156,8.4291048
1085,1843.666667,8.4064875,8.4303999
1086,1843.75,8.4228249,8.4316607
1087,1843.833333,8.4241982,8.4328899
1088,1843.916667,8.4523268,8.4340868
1089,1844,8.472187,8.4352551
1090,1844.083333,8.4672785,8.4363918
1091,1844.166667,8.4529734,8.437501
1092,1844.25,8.4160872,8.4385815
1093,1844.333333,8.4057455,8.4396353
1094,1844.416667,8.3241396,8.4406633
1095,1844.5,8.0934372,8.4416647
1096,1844.583333,8.1333055,8.4426422
1097,1844.666667,8.0816431,8.443594
1098,1844.75,8.059516,8.4445238
1099,1844.833333,8.066987,8.4454308
1100,1844.916667,8.0663309,8.4463148
1101,1845,8.0641527,8.4471779
1102,1845.083333,8.0858383,8.4480209
1103,1845.166667,8.1036205,8.448842
1104,1845.25,8.142478,8.449645
1105,1845.333333,8.1004133,8.4504271
1106,1845.416667,8.1842556,8.4511919
1107,1845.5,8.2331848,8.4519377
1108,1845.583333,8.3147364,8.4526663
1109,1845.666667,8.4639845,8.4533777
1110,1845.75,8.6107922,8.4540739
1111,1845.833333,8.5707035,8.4547529
1112,1845.916667,8.6087389,8.4554157
1113,1846,8.677846,8.4560642
1114,1846.083333,8.7410851,8.4566975
1115,1846.166667,8.7956915,8.4573164
1116,1846.25,8.8261261,8.457921
1117,1846.333333,8.8620882,8.4585133
1118,1846.416667,8.8762169,8.4590912
1119,1846.5,9.02423,8.4596567
1120,1846.583333,8.9299259,8.4602098
1121,1846.666667,8.9270926,8.4607525
1122,1846.75,8.7033062,8.4612818
1123,1846.833333,8.7182961,8.4617987
1124,1846.916667,8.6804342,8.462307
1125,1847,8.6054068,8.4628029
1126,1847.083333,8.5604362,8.4632883
1127,1847.166667,8.5181913,8.4637651
1128,1847.25,8.5180912,8.4642296
1129,1847.333333,8.5289927,8.4646864
1130,1847.416667,8.5835505,8.4651337
1131,1847.5,8.4263048,8.4655714
1132,1847.583333,8.2646637,8.4660006
1133,1847.666667,8.3283358,8.4664211
1134,1847.75,8.4282084,8.4668331
1135,1847.833333,8.4611244,8.4672375
1136,1847.916667,8.4691572,8.4676352
1137,1848,8.4913826,8.4680233
1138,1848.083333,8.4937487,8.4684048
1139,1848.166667,8.4656897,8.4687786
1140,1848.25,8.4127378,8.4691467
1141,1848.333333,8.4312677,8.4695072
1142,1848.416667,8.3525658,8.469862
1143,1848.5,8.3890505,8.4702091
1144,1848.583333,8.5397501,8.4705505
1145,1848.666667,8.4558315,8.4708853
1146,1848.75,8.5189447,8.4712152
1147,1848.833333,8.3972559,8.4715385
1148,1848.916667,8.3549309,8.4718571
1149,1849,8.3586264,8.4721699
1150,1849.083333,8.3553152,8.4724779
1151,1849.166667,8.3800602,8.4727802
1152,1849.25,8.372426,8.4730778
1153,1849.333333,8.3998804,8.4733706
1154,1849.416667,8.4936638,8.4736586
1155,1849.5,8.4468966,8.4739418
1156,1849.583333,8.3302288,8.4742212
1157,1849.666667,8.377244,8.4744968
1158,1849.75,8.3473167,8.4747667
1159,1849.833333,8.3995657,8.4750338
1160,1849.916667,8.3773489,8.475296
1161,1850,8.3752165,8.4755545
1162,1850.083333,8.3776712,8.4758101
1163,1850.166667,8.4026232,8.4760618
1164,1850.25,8.4348412,8.4763098
1165,1850.333333,8.340661,8.4765539
1166,1850.416667,8.2404232,8.4767962
1167,1850.5,8.3090677,8.4770336
1168,1850.583333,8.4423065,8.4772692
1169,1850.666667,8.3800993,8.4775009
1170,1850.75,8.2958727,8.4777308
1171,1850.833333,8.2841587,8.4779558
1172,1850.916667,8.392848,8.4781799
1173,1851,8.409791,8.4784002
1174,1851.083333,8.4212503,8.4786186
1175,1851.166667,8.4168634,8.4788351
1176,1851.25,8.4536648,8.4790478
1177,1851.333333,8.5637493,8.4792585
1178,1851.416667,8.5684137,8.4794674
1179,1851.5,8.6472645,8.4796743
1180,1851.583333,8.6715069,8.4798784
1181,1851.666667,8.6518469,8.4800797
1182,1851.75,8.6378641,8.4802799
1183,1851.833333,8.6634817,8.4804783
1184,1851.916667,8.6806269,8.4806747
1185,1852,8.667737,8.4808693
1186,1852.083333,8.655055,8.4810619
1187,1852.166667,8.6115255,8.4812527
1188,1852.25,8.5867662,8.4814425
1189,1852.333333,8.552784,8.4816303
1190,1852.416667,8.5199986,8.4818163
1191,1852.5,8.5394278,8.4820004
1192,1852.583333,8.4782887,8.4821835
1193,1852.666667,8.4016581,8.4823666
1194,1852.75,8.4234676,8.4825459
1195,1852.833333,8.419301,8.4827261
1196,1852.916667,8.3871126,8.4829025
1197,1853,8.3965521,8.4830799
1198,1853.083333,8.4094849,8.4832554
1199,1853.166667,8.4686975,8.483429
1200,1853.25,8.4810143,8.4836025
1201,1853.333333,8.4649611,8.4837751
1202,1853.416667,8.4948254,8.4839458
1203,1853.5,8.4365931,8.4841156
1204,1853.583333,8.3765268,8.4842854
1205,1853.666667,8.416378,8.4844532
1206,1853.75,8.4759512,8.4846201
1207,1853.833333,8.5039864,8.484787
1208,1853.916667,8.5282335,8.4849529
1209,1854,8.4840155,8.4851179
1210,1854.083333,8.4981775,8.4852819
1211,1854.166667,8.4926624,8.485446
1212,1854.25,8.4845304,8.4856081
1213,1854.333333,8.5797472,8.4857693
1214,1854.416667,8.6411963,8.4859314
1215,1854.5,8.6698647,8.4860926
1216,1854.583333,8.7872047,8.4862528
1217,1854.666667,8.8529119,8.486412
1218,1854.75,8.839282,8.4865713
1219,1854.833333,8.9488478,8.4867296
1220,1854.916667,8.9803143,8.4868879
1221,1855,9.0144567,8.4870462
1222,1855.083333,8.947113,8.4872026
1223,1855.166667,8.9129725,8.48736
1224,1855.25,8.8748579,8.4875154
1225,1855.333333,8.7850142,8.4876728
1226,1855.416667,8.7425756,8.4878283
1227,1855.5,8.6140432,8.4879827
1228,1855.583333,8.577363,8.4881382
1229,1855.666667,8.5205317,8.4882927
1230,1855.75,8.4830446,8.4884481
1231,1855.833333,8.3891897,8.4886017
1232,1855.916667,8.2904673,8.4887552
1233,1856,8.3038435,8.4889107
1234,1856.083333,8.3067722,8.4890633
1235,1856.166667,8.2706223,8.4892168
1236,1856.25,8.2671976,8.4893703
1237,1856.333333,8.2181177,8.4895229
1238,1856.416667,8.2041082,8.4896765
1239,1856.5,8.2975283,8.4898291
1240,1856.583333,8.231451,8.4899817
1241,1856.666667,8.2622967,8.4901342
1242,1856.75,8.2748585,8.4902868
1243,1856.833333,8.2013445,8.4904394
1244,1856.916667,8.1685562,8.490592
1245,1857,8.0922871,8.4907446
1246,1857.083333,8.0751104,8.4908972
1247,1857.166667,8.0767164,8.4910498
1248,1857.25,8.0656433,8.4912024
1249,1857.333333,8.0690126,8.491354
1250,1857.416667,8.0957327,8.4915075
1251,1857.5,8.1325684,8.4916601
1252,1857.583333,8.221179,8.4918127
1253,1857.666667,8.1888666,8.4919653
1254,1857.75,8.2172928,8.4921179
1255,1857.833333,8.3543253,8.4922705
1256,1857.916667,8.4245157,8.492424
1257,1858,8.4898167,8.4925766
1258,1858.083333,8.4750223,8.4927301
1259,1858.166667,8.4605837,8.4928837
1260,1858.25,8.4641075,8.4930363
1261,1858.333333,8.5165567,8.4931908
1262,1858.416667,8.5614309,8.4933443
1263,1858.5,8.477807,8.4934988
1264,1858.583333,8.4478388,8.4936533
1265,1858.666667,8.4947805,8.4938068
1266,1858.75,8.5435076,8.4939613
1267,1858.833333,8.547555,8.4941158
1268,1858.916667,8.5873709,8.4942713
1269,1859,8.587882,8.4944267
1270,1859.083333,8.6063986,8.4945822
1271,1859.166667,8.6317682,8.4947376
1272,1859.25,8.6282892,8.494894
1273,1859.333333,8.6243067,8.4950495
1274,1859.416667,8.6310778,8.4952059
1275,1859.5,8.6955032,8.4953642
1276,1859.583333,8.6598425,8.4955196
1277,1859.666667,8.6268167,8.4956779
1278,1859.75,8.4952517,8.4958353
1279,1859.833333,8.4580154,8.4959927
1280,1859.916667,8.4172611,8.4961519
1281,1860,8.4201736,8.4963102
1282,1860.083333,8.440258,8.4964695
1283,1860.166667,8.4789219,8.4966288
1284,1860.25,8.5425673,8.496788
1285,1860.333333,8.5470858,8.4969482
1286,1860.416667,8.4650631,8.4971085
1287,1860.5,8.3221865,8.4972687
1288,1860.583333,8.2298832,8.4974298
1289,1860.666667,8.2263622,8.497591
1290,1860.75,8.3155432,8.4977531
1291,1860.833333,8.2712488,8.4979153
1292,1860.916667,8.2373648,8.4980774
1293,1861,8.2232218,8.4982405
1294,1861.083333,8.2194843,8.493144
1295,1861.166667,8.2146797,8.4881973
1296,1861.25,8.188653,8.4833965
1297,1861.333333,8.1550913,8.4787388
1298,1861.416667,8.213151,8.4742174
1299,1861.5,8.3406668,8.4698296
1300,1861.583333,8.3100147,8.4655724
1301,1861.666667,8.2241669,8.461441
1302,1861.75,8.2052898,8.4574337
1303,1861.833333,8.2088814,8.4535437
1304,1861.916667,8.2374258,8.44977
1305,1862,8.2405691,8.4461088
1306,1862.083333,8.2457933,8.4478178
1307,1862.166667,8.2021208,8.449482
1308,1862.25,8.1707916,8.4511032
1309,1862.333333,8.1596136,8.4526854
1310,1862.416667,8.0802259,8.4542255
1311,1862.5,7.9632378,8.4557285
1312,1862.583333,8.170577,8.4571934
1313,1862.666667,8.3193245,8.458622
1314,1862.75,8.3303776,8.4600143
1315,1862.833333,8.3659182,8.4613743
1316,1862.916667,8.4102602,8.462698
1317,1863,8.4120073,8.4639912
1318,1863.083333,8.4115696,8.4652519
1319,1863.166667,8.4305754,8.4664822
1320,1863.25,8.4509325,8.4676828
1321,1863.333333,8.4516058,8.4688549
1322,1863.416667,8.5108585,8.4699984
1323,1863.5,8.6160383,8.4711151
1324,1863.583333,8.4740057,8.4722052
1325,1863.666667,8.4081364,8.4732695
1326,1863.75,8.4025354,8.474309
1327,1863.833333,8.37395,8.4753227
1328,1863.916667,8.3614855,8.4763145
1329,1864,8.4063864,8.4772835
1330,1864.083333,8.4359369,8.4782295
1331,1864.166667,8.4495258,8.4791546
1332,1864.25,8.4646044,8.4800587
1333,1864.333333,8.4980202,8.4809427
1334,1864.416667,8.4813662,8.4818058
1335,1864.5,8.4081478,8.4826508
1336,1864.583333,8.5434713,8.4834766
1337,1864.666667,8.4970503,8.4842844
1338,1864.75,8.4221325,8.485075
1339,1864.833333,8.3990126,8.4858484
1340,1864.916667,8.3827267,8.4866047
1341,1865,8.3726377,8.4873466
1342,1865.083333,8.373579,8.4880705
1343,1865.166667,8.3927774,8.488781
1344,1865.25,8.4360256,8.4894762
1345,1865.333333,8.4697123,8.4901571
1346,1865.416667,8.5486612,8.4908247
1347,1865.5,8.6171885,8.491478
1348,1865.583333,8.6272774,8.4921188
1349,1865.666667,8.662179,8.4927464
1350,1865.75,8.7294922,8.4933624
1351,1865.833333,8.7702885,8.4939661
1352,1865.916667,8.7812271,8.4945583
1353,1866,8.747261,8.4951391
1354,1866.083333,8.7727575,8.4957094
1355,1866.166667,8.7574873,8.4962683
1356,1866.25,8.7277403,8.4968176
1357,1866.333333,8.6754274,8.4973564
1358,1866.416667,8.658123,8.4978857
1359,1866.5,8.764679,8.4984064
1360,1866.583333,8.7116976,8.4989166
1361,1866.666667,8.748436,8.4994183
1362,1866.75,8.741538,8.4999113
1363,1866.833333,8.7466307,8.5003967
1364,1866.916667,8.7102175,8.5008736
1365,1867,8.7472801,8.5013428
1366,1867.083333,8.7094622,8.5018034
1367,1867.166667,8.7180891,8.5022583
1368,1867.25,8.7343111,8.5027037
1369,1867.333333,8.7910986,8.5031443
1370,1867.416667,8.841363,8.5035763
1371,1867.5,8.7960873,8.5040035
1372,1867.583333,8.7450438,8.5044231
1373,1867.666667,8.6694479,8.504837
1374,1867.75,8.6838551,8.5052452
1375,1867.833333,8.6760607,8.5056467
1376,1867.916667,8.7466936,8.5060425
1377,1868,8.7448235,8.5064335
1378,1868.083333,8.7753382,8.5068197
1379,1868.166667,8.7892885,8.5072002
1380,1868.25,8.7589855,8.507576
1381,1868.333333,8.763793,8.507946
1382,1868.416667,8.656188,8.5083122
1383,1868.5,8.6280527,8.5086737
1384,1868.583333,8.6650867,8.5090303
1385,1868.666667,8.8018694,8.5093822
1386,1868.75,8.7818213,8.5097313
1387,1868.833333,8.780324,8.5100765
1388,1868.916667,8.7816248,8.510416
1389,1869,8.791872,8.5107527
1390,1869.083333,8.7790289,8.5110865
1391,1869.166667,8.7778883,8.5114155
1392,1869.25,8.826539,8.5117426
1393,1869.333333,8.7887115,8.5120649
1394,1869.416667,8.8359966,8.5123854
1395,1869.5,8.7914791,8.512701
1396,1869.583333,8.7860003,8.5130148
1397,1869.666667,8.6609726,8.5133247
1398,1869.75,8.6669598,8.5136328
1399,1869.833333,8.6531916,8.513937
1400,1869.916667,8.6435995,8.5142393
1401,1870,8.6492701,8.5145388
1402,1870.083333,8.6679735,8.5148363
1403,1870.166667,8.6349974,8.51513
1404,1870.25,8.6144962,8.5154238
1405,1870.333333,8.6116781,8.5157137
1406,1870.416667,8.5784101,8.5160027
1407,1870.5,8.5435677,8.5162878
1408,1870.583333,8.5016775,8.516572
1409,1870.666667,8.476819,8.5168552
1410,1870.75,8.5049334,8.5171366
1411,1870.833333,8.5438929,8.517415
1412,1870.916667,8.4952259,8.5176935
1413,1871,8.4515266,8.5179691
1414,1871.083333,8.4315672,8.5182447
1415,1871.166667,8.4690828,8.5185184
1416,1871.25,8.4446087,8.5187912
1417,1871.333333,8.4591122,8.519062
1418,1871.416667,8.4225874,8.5193329
1419,1871.5,8.4788704,8.5196028
1420,1871.583333,8.5042086,8.5198717
1421,1871.666667,8.5493011,8.5201387
1422,1871.75,8.5461407,8.5204067
1423,1871.833333,8.5043859,8.5206728
1424,1871.916667,8.5443258,8.5209398
1425,1872,8.5497923,8.5212049
1426,1872.083333,8.5412855,8.5214701
1427,1872.166667,8.5321817,8.5217352
